t	1	2	3	jV0100	jO0300	
3.147	0.797794	0	-0.797794	-0.797794	1.59559	
3.148	0.801567	0	-0.801567	-0.801567	1.60313	
3.149	0.805308	0	-0.805308	-0.805308	1.61062	
3.15	0.809017	0	-0.809017	-0.809017	1.61803	
3.151	0.812694	0	-0.812694	-0.812694	1.62539	
3.152	0.816339	0	-0.816339	-0.816339	1.63268	
3.153	0.819952	0	-0.819952	-0.819952	1.6399	
3.154	0.823533	0	-0.823533	-0.823533	1.64707	
3.155	0.827081	0	-0.827081	-0.827081	1.65416	
3.156	0.830596	0	-0.830596	-0.830596	1.66119	
3.157	0.834078	0	-0.834078	-0.834078	1.66816	
3.158	0.837528	0	-0.837528	-0.837528	1.67506	
3.159	0.840945	0	-0.840945	-0.840945	1.68189	
3.16	0.844328	0	-0.844328	-0.844328	1.68866	
3.161	0.847678	0	-0.847678	-0.847678	1.69536	
3.162	0.850994	0	-0.850994	-0.850994	1.70199	
3.163	0.854277	0	-0.854277	-0.854277	1.70855	
3.164	0.857527	0	-0.857527	-0.857527	1.71505	
3.165	0.860742	0	-0.860742	-0.860742	1.72148	
3.166	0.863923	0	-0.863923	-0.863923	1.72785	
3.167	0.867071	0	-0.867071	-0.867071	1.73414	
3.168	0.870184	0	-0.870184	-0.870184	1.74037	
3.169	0.873262	0	-0.873262	-0.873262	1.74652	
3.17	0.876307	0	-0.876307	-0.876307	1.75261	
3.171	0.879316	0	-0.879316	-0.879316	1.75863	
3.172	0.882291	0	-0.882291	-0.882291	1.76458	
3.173	0.885231	0	-0.885231	-0.885231	1.77046	
3.174	0.888136	0	-0.888136	-0.888136	1.77627	
3.175	0.891007	0	-0.891007	-0.891007	1.78201	
3.176	0.893841	0	-0.893841	-0.893841	1.78768	
3.177	0.896641	0	-0.896641	-0.896641	1.79328	
3.178	0.899405	0	-0.899405	-0.899405	1.79881	
3.179	0.902134	0	-0.902134	-0.902134	1.80427	
3.18	0.904827	0	-0.904827	-0.904827	1.80965	
3.181	0.907484	0	-0.907484	-0.907484	1.81497	
3.182	0.910106	0	-0.910106	-0.910106	1.82021	
3.183	0.912692	0	-0.912692	-0.912692	1.82538	
3.184	0.915241	0	-0.915241	-0.915241	1.83048	
3.185	0.917755	0	-0.917755	-0.917755	1.83551	
3.186	0.920232	0	-0.920232	-0.920232	1.84046	
3.187	0.922673	0	-0.922673	-0.922673	1.84535	
3.188	0.925077	0	-0.925077	-0.925077	1.85015	
3.189	0.927445	0	-0.927445	-0.927445	1.85489	
3.19	0.929776	0	-0.929776	-0.929776	1.85955	
3.191	0.932071	0	-0.932071	-0.932071	1.86414	
3.192	0.934329	0	-0.934329	-0.934329	1.86866	
3.193	0.93655	0	-0.93655	-0.93655	1.8731	
3.194	0.938734	0	-0.938734	-0.938734	1.87747	
3.195	0.940881	0	-0.940881	-0.940881	1.88176	
3.196	0.942991	0	-0.942991	-0.942991	1.88598	
3.197	0.945063	0	-0.945063	-0.945063	1.89013	
3.198	0.947098	0	-0.947098	-0.947098	1.8942	
3.199	0.949096	0	-0.949096	-0.949096	1.89819	
3.2	0.951057	0	-0.951057	-0.951057	1.90211	
3.201	0.952979	0	-0.952979	-0.952979	1.90596	
3.202	0.954865	0	-0.954865	-0.954865	1.90973	
3.203	0.956712	0	-0.956712	-0.956712	1.91342	
3.204	0.958522	0	-0.958522	-0.958522	1.91704	
3.205	0.960294	0	-0.960294	-0.960294	1.92059	
3.206	0.962028	0	-0.962028	-0.962028	1.92406	
3.207	0.963724	0	-0.963724	-0.963724	1.92745	
3.208	0.965382	0	-0.965382	-0.965382	1.93076	
3.209	0.967001	0	-0.967001	-0.967001	1.934	
3.21	0.968583	0	-0.968583	-0.968583	1.93717	
3.211	0.970127	0	-0.970127	-0.970127	1.94025	
3.212	0.971632	0	-0.971632	-0.971632	1.94326	
3.213	0.973099	0	-0.973099	-0.973099	1.9462	
3.214	0.974527	0	-0.974527	-0.974527	1.94905	
3.215	0.975917	0	-0.975917	-0.975917	1.95183	
3.216	0.977268	0	-0.977268	-0.977268	1.95454	
3.217	0.978581	0	-0.978581	-0.978581	1.95716	
3.218	0.979855	0	-0.979855	-0.979855	1.95971	
3.219	0.981091	0	-0.981091	-0.981091	1.96218	
3.22	0.982287	0	-0.982287	-0.982287	1.96457	
3.221	0.983445	0	-0.983445	-0.983445	1.96689	
3.222	0.984564	0	-0.984564	-0.984564	1.96913	
3.223	0.985645	0	-0.985645	-0.985645	1.97129	
3.224	0.986686	0	-0.986686	-0.986686	1.97337	
3.225	0.987688	0	-0.987688	-0.987688	1.97538	
3.226	0.988652	0	-0.988652	-0.988652	1.9773	
3.227	0.989576	0	-0.989576	-0.989576	1.97915	
3.228	0.990461	0	-0.990461	-0.990461	1.98092	
3.229	0.991308	0	-0.991308	-0.991308	1.98262	
3.23	0.992115	0	-0.992115	-0.992115	1.98423	
3.231	0.992883	0	-0.992883	-0.992883	1.98577	
3.232	0.993611	0	-0.993611	-0.993611	1.98722	
3.233	0.994301	0	-0.994301	-0.994301	1.9886	
3.234	0.994951	0	-0.994951	-0.994951	1.9899	
3.235	0.995562	0	-0.995562	-0.995562	1.99112	
3.236	0.996134	0	-0.996134	-0.996134	1.99227	
3.237	0.996666	0	-0.996666	-0.996666	1.99333	
3.238	0.997159	0	-0.997159	-0.997159	1.99432	
3.239	0.997613	0	-0.997613	-0.997613	1.99523	
3.24	0.998027	0	-0.998027	-0.998027	1.99605	
3.241	0.998402	0	-0.998402	-0.998402	1.9968	
3.242	0.998737	0	-0.998737	-0.998737	1.99747	
3.243	0.999033	0	-0.999033	-0.999033	1.99807	
3.244	0.999289	0	-0.999289	-0.999289	1.99858	
3.245	0.999507	0	-0.999507	-0.999507	1.99901	
3.246	0.999684	0	-0.999684	-0.999684	1.99937	
3.247	0.999822	0	-0.999822	-0.999822	1.99964	
3.248	0.999921	0	-0.999921	-0.999921	1.99984	
3.249	0.99998	0	-0.99998	-0.99998	1.99996	
3.25	1	0	-1	-1	2	
3.251	0.99998	0	-0.99998	-0.99998	1.99996	
3.252	0.999921	0	-0.999921	-0.999921	1.99984	
3.253	0.999822	0	-0.999822	-0.999822	1.99964	
3.254	0.999684	0	-0.999684	-0.999684	1.99937	
3.255	0.999507	0	-0.999507	-0.999507	1.99901	
3.256	0.999289	0	-0.999289	-0.999289	1.99858	
3.257	0.999033	0	-0.999033	-0.999033	1.99807	
3.258	0.998737	0	-0.998737	-0.998737	1.99747	
3.259	0.998402	0	-0.998402	-0.998402	1.9968	
3.26	0.998027	0	-0.998027	-0.998027	1.99605	
3.261	0.997613	0	-0.997613	-0.997613	1.99523	
3.262	0.997159	0	-0.997159	-0.997159	1.99432	
3.263	0.996666	0	-0.996666	-0.996666	1.99333	
3.264	0.996134	0	-0.996134	-0.996134	1.99227	
3.265	0.995562	0	-0.995562	-0.995562	1.99112	
3.266	0.994951	0	-0.994951	-0.994951	1.9899	
3.267	0.994301	0	-0.994301	-0.994301	1.9886	
3.268	0.993611	0	-0.993611	-0.993611	1.98722	
3.269	0.992883	0	-0.992883	-0.992883	1.98577	
3.27	0.992115	0	-0.992115	-0.992115	1.98423	
3.271	0.991308	0	-0.991308	-0.991308	1.98262	
3.272	0.990461	0	-0.990461	-0.990461	1.98092	
3.273	0.989576	0	-0.989576	-0.989576	1.97915	
3.274	0.988652	0	-0.988652	-0.988652	1.9773	
3.275	0.987688	0	-0.987688	-0.987688	1.97538	
3.276	0.986686	0	-0.986686	-0.986686	1.97337	
3.277	0.985645	0	-0.985645	-0.985645	1.97129	
3.278	0.984564	0	-0.984564	-0.984564	1.96913	
3.279	0.983445	0	-0.983445	-0.983445	1.96689	
3.28	0.982287	0	-0.982287	-0.982287	1.96457	
3.281	0.981091	0	-0.981091	-0.981091	1.96218	
3.282	0.979855	0	-0.979855	-0.979855	1.95971	
3.283	0.978581	0	-0.978581	-0.978581	1.95716	
3.284	0.977268	0	-0.977268	-0.977268	1.95454	
3.285	0.975917	0	-0.975917	-0.975917	1.95183	
3.286	0.974527	0	-0.974527	-0.974527	1.94905	
3.287	0.973099	0	-0.973099	-0.973099	1.9462	
3.288	0.971632	0	-0.971632	-0.971632	1.94326	
3.289	0.970127	0	-0.970127	-0.970127	1.94025	
3.29	0.968583	0	-0.968583	-0.968583	1.93717	
3.291	0.967001	0	-0.967001	-0.967001	1.934	
3.292	0.965382	0	-0.965382	-0.965382	1.93076	
3.293	0.963724	0	-0.963724	-0.963724	1.92745	
3.294	0.962028	0	-0.962028	-0.962028	1.92406	
3.295	0.960294	0	-0.960294	-0.960294	1.92059	
3.296	0.958522	0	-0.958522	-0.958522	1.91704	
3.297	0.956712	0	-0.956712	-0.956712	1.91342	
3.298	0.954865	0	-0.954865	-0.954865	1.90973	
3.299	0.952979	0	-0.952979	-0.952979	1.90596	
3.3	0.951057	0	-0.951057	-0.951057	1.90211	
3.301	0.949096	0	-0.949096	-0.949096	1.89819	
3.302	0.947098	0	-0.947098	-0.947098	1.8942	
3.303	0.945063	0	-0.945063	-0.945063	1.89013	
3.304	0.942991	0	-0.942991	-0.942991	1.88598	
3.305	0.940881	0	-0.940881	-0.940881	1.88176	
3.306	0.938734	0	-0.938734	-0.938734	1.87747	
3.307	0.93655	0	-0.93655	-0.93655	1.8731	
3.308	0.934329	0	-0.934329	-0.934329	1.86866	
3.309	0.932071	0	-0.932071	-0.932071	1.86414	
3.31	0.929776	0	-0.929776	-0.929776	1.85955	
3.311	0.927445	0	-0.927445	-0.927445	1.85489	
3.312	0.925077	0	-0.925077	-0.925077	1.85015	
3.313	0.922673	0	-0.922673	-0.922673	1.84535	
3.314	0.920232	0	-0.920232	-0.920232	1.84046	
3.315	0.917755	0	-0.917755	-0.917755	1.83551	
3.316	0.915241	0	-0.915241	-0.915241	1.83048	
3.317	0.912692	0	-0.912692	-0.912692	1.82538	
3.318	0.910106	0	-0.910106	-0.910106	1.82021	
3.319	0.907484	0	-0.907484	-0.907484	1.81497	
3.32	0.904827	0	-0.904827	-0.904827	1.80965	
3.321	0.902134	0	-0.902134	-0.902134	1.80427	
3.322	0.899405	0	-0.899405	-0.899405	1.79881	
3.323	0.896641	0	-0.896641	-0.896641	1.79328	
3.324	0.893841	0	-0.893841	-0.893841	1.78768	
3.325	0.891007	0	-0.891007	-0.891007	1.78201	
3.326	0.888136	0	-0.888136	-0.888136	1.77627	
3.327	0.885231	0	-0.885231	-0.885231	1.77046	
3.328	0.882291	0	-0.882291	-0.882291	1.76458	
3.329	0.879316	0	-0.879316	-0.879316	1.75863	
3.33	0.876307	0	-0.876307	-0.876307	1.75261	
3.331	0.873262	0	-0.873262	-0.873262	1.74652	
3.332	0.870184	0	-0.870184	-0.870184	1.74037	
3.333	0.867071	0	-0.867071	-0.867071	1.73414	
3.334	0.863923	0	-0.863923	-0.863923	1.72785	
3.335	0.860742	0	-0.860742	-0.860742	1.72148	
3.336	0.857527	0	-0.857527	-0.857527	1.71505	
3.337	0.854277	0	-0.854277	-0.854277	1.70855	
3.338	0.850994	0	-0.850994	-0.850994	1.70199	
3.339	0.847678	0	-0.847678	-0.847678	1.69536	
3.34	0.844328	0	-0.844328	-0.844328	1.68866	
3.341	0.840945	0	-0.840945	-0.840945	1.68189	
3.342	0.837528	0	-0.837528	-0.837528	1.67506	
3.343	0.834078	0	-0.834078	-0.834078	1.66816	
3.344	0.830596	0	-0.830596	-0.830596	1.66119	
3.345	0.827081	0	-0.827081	-0.827081	1.65416	
3.346	0.823533	0	-0.823533	-0.823533	1.64707	
3.347	0.819952	0	-0.819952	-0.819952	1.6399	
3.348	0.816339	0	-0.816339	-0.816339	1.63268	
3.349	0.812694	0	-0.812694	-0.812694	1.62539	
3.35	0.809017	0	-0.809017	-0.809017	1.61803	
3.351	0.805308	0	-0.805308	-0.805308	1.61062	
3.352	0.801567	0	-0.801567	-0.801567	1.60313	
3.353	0.797794	0	-0.797794	-0.797794	1.59559	
3.354	0.79399	0	-0.79399	-0.79399	1.58798	
3.355	0.790155	0	-0.790155	-0.790155	1.58031	
3.356	0.786288	0	-0.786288	-0.786288	1.57258	
3.357	0.782391	0	-0.782391	-0.782391	1.56478	
3.358	0.778462	0	-0.778462	-0.778462	1.55692	
3.359	0.774503	0	-0.774503	-0.774503	1.54901	
3.36	0.770513	0	-0.770513	-0.770513	1.54103	
3.361	0.766493	0	-0.766493	-0.766493	1.53299	
3.362	0.762443	0	-0.762443	-0.762443	1.52489	
3.363	0.758362	0	-0.758362	-0.758362	1.51672	
3.364	0.754251	0	-0.754251	-0.754251	1.5085	
3.365	0.750111	0	-0.750111	-0.750111	1.50022	
3.366	0.745941	0	-0.745941	-0.745941	1.49188	
3.367	0.741742	-5.55112e-17	-0.741742	-0.741742	1.48348	
3.368	0.737513	0	-0.737513	-0.737513	1.47503	
3.369	0.733255	-5.55112e-17	-0.733255	-0.733255	1.46651	
3.37	0.728969	0	-0.728969	-0.728969	1.45794	
3.371	0.724653	0	-0.724653	-0.724653	1.44931	
3.372	0.720309	0	-0.720309	-0.720309	1.44062	
3.373	0.715936	-5.55112e-17	-0.715936	-0.715936	1.43187	
3.374	0.711536	-5.55112e-17	-0.711536	-0.711536	1.42307	
3.375	0.707107	0	-0.707107	-0.707107	1.41421	
3.376	0.70265	0	-0.70265	-0.70265	1.4053	
3.377	0.698165	-5.55112e-17	-0.698165	-0.698165	1.39633	
3.378	0.693653	0	-0.693653	-0.693653	1.38731	
3.379	0.689114	0	-0.689114	-0.689114	1.37823	
3.38	0.684547	0	-0.684547	-0.684547	1.36909	
3.381	0.679953	-5.55112e-17	-0.679953	-0.679953	1.35991	
3.382	0.675333	0	-0.675333	-0.675333	1.35067	
3.383	0.670686	0	-0.670686	-0.670686	1.34137	
3.384	0.666012	0	-0.666012	-0.666012	1.33202	
3.385	0.661312	-5.55112e-17	-0.661312	-0.661312	1.32262	
3.386	0.656586	-5.55112e-17	-0.656586	-0.656586	1.31317	
3.387	0.651834	-5.55112e-17	-0.651834	-0.651834	1.30367	
3.388	0.647056	-5.55112e-17	-0.647056	-0.647056	1.29411	
3.389	0.642253	0	-0.642253	-0.642253	1.28451	
3.39	0.637424	0	-0.637424	-0.637424	1.27485	
3.391	0.63257	-5.55112e-17	-0.63257	-0.63257	1.26514	
3.392	0.627691	-5.55112e-17	-0.627691	-0.627691	1.25538	
3.393	0.622788	0	-0.622788	-0.622788	1.24558	
3.394	0.61786	0	-0.61786	-0.61786	1.23572	
3.395	0.612907	0	-0.612907	-0.612907	1.22581	
3.396	0.60793	0	-0.60793	-0.60793	1.21586	
3.397	0.60293	0	-0.60293	-0.60293	1.20586	
3.398	0.597905	5.55112e-17	-0.597905	-0.597905	1.19581	
3.399	0.592857	5.55112e-17	-0.592857	-0.592857	1.18571	
3.4	0.587785	0	-0.587785	-0.587785	1.17557	
3.401	0.58269	0	-0.58269	-0.58269	1.16538	
3.402	0.577573	5.55112e-17	-0.577573	-0.577573	1.15515	
3.403	0.572432	5.55112e-17	-0.572432	-0.572432	1.14486	
3.404	0.567269	0	-0.567269	-0.567269	1.13454	
3.405	0.562083	0	-0.562083	-0.562083	1.12417	
3.406	0.556876	0	-0.556876	-0.556876	1.11375	
3.407	0.551646	5.55112e-17	-0.551646	-0.551646	1.10329	
3.408	0.546394	0	-0.546394	-0.546394	1.09279	
3.409	0.541121	0	-0.541121	-0.541121	1.08224	
3.41	0.535827	0	-0.535827	-0.535827	1.07165	
3.411	0.530511	5.55112e-17	-0.530511	-0.530511	1.06102	
3.412	0.525175	0	-0.525175	-0.525175	1.05035	
3.413	0.519817	0	-0.519817	-0.519817	1.03963	
3.414	0.51444	5.55112e-17	-0.51444	-0.51444	1.02888	
3.415	0.509041	0	-0.509041	-0.509041	1.01808	
3.416	0.503623	5.55112e-17	-0.503623	-0.503623	1.00725	
3.417	0.498185	0	-0.498185	-0.498185	0.99637	
3.418	0.492727	0	-0.492727	-0.492727	0.985455	
3.419	0.48725	0	-0.48725	-0.48725	0.9745	
3.42	0.481754	0	-0.481754	-0.481754	0.963507	
3.421	0.476238	0	-0.476238	-0.476238	0.952476	
3.422	0.470704	0	-0.470704	-0.470704	0.941408	
3.423	0.465151	0	-0.465151	-0.465151	0.930302	
3.424	0.45958	0	-0.45958	-0.45958	0.91916	
3.425	0.45399	0	-0.45399	-0.45399	0.907981	
3.426	0.448383	0	-0.448383	-0.448383	0.896766	
3.427	0.442758	0	-0.442758	-0.442758	0.885516	
3.428	0.437116	0	-0.437116	-0.437116	0.874232	
3.429	0.431456	0	-0.431456	-0.431456	0.862912	
3.43	0.425779	0	-0.425779	-0.425779	0.851559	
3.431	0.420086	0	-0.420086	-0.420086	0.840171	
3.432	0.414376	0	-0.414376	-0.414376	0.828751	
3.433	0.408649	0	-0.408649	-0.408649	0.817298	
3.434	0.402906	0	-0.402906	-0.402906	0.805813	
3.435	0.397148	0	-0.397148	-0.397148	0.794296	
3.436	0.391374	0	-0.391374	-0.391374	0.782747	
3.437	0.385584	0	-0.385584	-0.385584	0.771168	
3.438	0.379779	0	-0.379779	-0.379779	0.759558	
3.439	0.373959	0	-0.373959	-0.373959	0.747918	
3.44	0.368125	0	-0.368125	-0.368125	0.736249	
3.441	0.362275	0	-0.362275	-0.362275	0.724551	
3.442	0.356412	-2.77556e-17	-0.356412	-0.356412	0.712824	
3.443	0.350534	0	-0.350534	-0.350534	0.701069	
3.444	0.344643	0	-0.344643	-0.344643	0.689286	
3.445	0.338738	0	-0.338738	-0.338738	0.677476	
3.446	0.33282	0	-0.33282	-0.33282	0.665639	
3.447	0.326888	-2.77556e-17	-0.326888	-0.326888	0.653776	
3.448	0.320944	0	-0.320944	-0.320944	0.641887	
3.449	0.314987	0	-0.314987	-0.314987	0.629973	
3.45	0.309017	0	-0.309017	-0.309017	0.618034	
3.451	0.303035	2.77556e-17	-0.303035	-0.303035	0.606071	
3.452	0.297042	0	-0.297042	-0.297042	0.594083	
3.453	0.291036	0	-0.291036	-0.291036	0.582072	
3.454	0.285019	0	-0.285019	-0.285019	0.570039	
3.455	0.278991	2.77556e-17	-0.278991	-0.278991	0.557982	
3.456	0.272952	2.77556e-17	-0.272952	-0.272952	0.545904	
3.457	0.266902	0	-0.266902	-0.266902	0.533804	
3.458	0.260842	2.77556e-17	-0.260842	-0.260842	0.521683	
3.459	0.254771	0	-0.254771	-0.254771	0.509541	
3.46	0.24869	0	-0.24869	-0.24869	0.49738	
3.461	0.242599	0	-0.242599	-0.242599	0.485198	
3.462	0.236499	0	-0.236499	-0.236499	0.472998	
3.463	0.230389	0	-0.230389	-0.230389	0.460779	
3.464	0.224271	0	-0.224271	-0.224271	0.448542	
3.465	0.218143	0	-0.218143	-0.218143	0.436286	
3.466	0.212007	0	-0.212007	-0.212007	0.424014	
3.467	0.205863	0	-0.205863	-0.205863	0.411725	
3.468	0.19971	0	-0.19971	-0.19971	0.39942	
3.469	0.193549	0	-0.193549	-0.193549	0.387099	
3.47	0.187381	0	-0.187381	-0.187381	0.374763	
3.471	0.181206	0	-0.181206	-0.181206	0.362412	
3.472	0.175023	0	-0.175023	-0.175023	0.350046	
3.473	0.168833	0	-0.168833	-0.168833	0.337667	
3.474	0.162637	0	-0.162637	-0.162637	0.325274	
3.475	0.156434	0	-0.156434	-0.156434	0.312869	
3.476	0.150226	1.38778e-17	-0.150226	-0.150226	0.300451	
3.477	0.144011	0	-0.144011	-0.144011	0.288022	
3.478	0.13779	1.38778e-17	-0.13779	-0.13779	0.275581	
3.479	0.131564	0	-0.131564	-0.131564	0.263129	
3.48	0.125333	0	-0.125333	-0.125333	0.250666	
3.481	0.119097	0	-0.119097	-0.119097	0.238194	
3.482	0.112856	0	-0.112856	-0.112856	0.225713	
3.483	0.106611	0	-0.106611	-0.106611	0.213222	
3.484	0.100362	0	-0.100362	-0.100362	0.200723	
3.485	0.0941083	0	-0.0941083	-0.0941083	0.188217	
3.486	0.0878512	0	-0.0878512	-0.0878512	0.175702	
3.487	0.0815906	0	-0.0815906	-0.0815906	0.163181	
3.488	0.0753268	6.93889e-18	-0.0753268	-0.0753268	0.150654	
3.489	0.06906	6.93889e-18	-0.06906	-0.06906	0.13812	
3.49	0.0627905	6.93889e-18	-0.0627905	-0.0627905	0.125581	
3.491	0.0565185	0	-0.0565185	-0.0565185	0.113037	
3.492	0.0502443	0	-0.0502443	-0.0502443	0.100489	
3.493	0.0439681	0	-0.0439681	-0.0439681	0.0879362	
3.494	0.0376902	3.46945e-18	-0.0376902	-0.0376902	0.0753804	
3.495	0.0314108	3.46945e-18	-0.0314108	-0.0314108	0.0628215	
3.496	0.0251301	0	-0.0251301	-0.0251301	0.0502602	
3.497	0.0188484	1.73472e-18	-0.0188484	-0.0188484	0.0376969	
3.498	0.012566	0	-0.012566	-0.012566	0.0251321	
3.499	0.00628314	0	-0.00628314	-0.00628314	0.0125663	
3.5	1.72392e-12	0	-1.72392e-12	-1.72392e-12	3.44785e-12	
3.501	-0.00628314	0	0.00628314	0.00628314	-0.0125663	
3.502	-0.012566	0	0.012566	0.012566	-0.0251321	
3.503	-0.0188484	0	0.0188484	0.0188484	-0.0376969	
3.504	-0.0251301	0	0.0251301	0.0251301	-0.0502602	
3.505	-0.0314108	0	0.0314108	0.0314108	-0.0628215	
3.506	-0.0376902	-3.46945e-18	0.0376902	0.0376902	-0.0753804	
3.507	-0.0439681	0	0.0439681	0.0439681	-0.0879362	
3.508	-0.0502443	0	0.0502443	0.0502443	-0.100489	
3.509	-0.0565185	0	0.0565185	0.0565185	-0.113037	
3.51	-0.0627905	0	0.0627905	0.0627905	-0.125581	
3.511	-0.06906	-6.93889e-18	0.06906	0.06906	-0.13812	
3.512	-0.0753268	0	0.0753268	0.0753268	-0.150654	
3.513	-0.0815906	0	0.0815906	0.0815906	-0.163181	
3.514	-0.0878512	6.93889e-18	0.0878512	0.0878512	-0.175702	
3.515	-0.0941083	0	0.0941083	0.0941083	-0.188217	
3.516	-0.100362	0	0.100362	0.100362	-0.200723	
3.517	-0.106611	0	0.106611	0.106611	-0.213222	
3.518	-0.112856	0	0.112856	0.112856	-0.225713	
3.519	-0.119097	0	0.119097	0.119097	-0.238194	
3.52	-0.125333	0	0.125333	0.125333	-0.250666	
3.521	-0.131564	0	0.131564	0.131564	-0.263129	
3.522	-0.13779	0	0.13779	0.13779	-0.275581	
3.523	-0.144011	0	0.144011	0.144011	-0.288022	
3.524	-0.150226	0	0.150226	0.150226	-0.300451	
3.525	-0.156434	0	0.156434	0.156434	-0.312869	
3.526	-0.162637	0	0.162637	0.162637	-0.325274	
3.527	-0.168833	0	0.168833	0.168833	-0.337667	
3.528	-0.175023	0	0.175023	0.175023	-0.350046	
3.529	-0.181206	1.38778e-17	0.181206	0.181206	-0.362412	
3.53	-0.187381	1.38778e-17	0.187381	0.187381	-0.374763	
3.531	-0.193549	0	0.193549	0.193549	-0.387099	
3.532	-0.19971	0	0.19971	0.19971	-0.39942	
3.533	-0.205863	0	0.205863	0.205863	-0.411725	
3.534	-0.212007	0	0.212007	0.212007	-0.424014	
3.535	-0.218143	0	0.218143	0.218143	-0.436286	
3.536	-0.224271	0	0.224271	0.224271	-0.448542	
3.537	-0.230389	0	0.230389	0.230389	-0.460779	
3.538	-0.236499	0	0.236499	0.236499	-0.472998	
3.539	-0.242599	0	0.242599	0.242599	-0.485198	
3.54	-0.24869	0	0.24869	0.24869	-0.49738	
3.541	-0.254771	0	0.254771	0.254771	-0.509541	
3.542	-0.260842	0	0.260842	0.260842	-0.521683	
3.543	-0.266902	0	0.266902	0.266902	-0.533804	
3.544	-0.272952	0	0.272952	0.272952	-0.545904	
3.545	-0.278991	-2.77556e-17	0.278991	0.278991	-0.557982	
3.546	-0.285019	0	0.285019	0.285019	-0.570039	
3.547	-0.291036	0	0.291036	0.291036	-0.582072	
3.548	-0.297042	0	0.297042	0.297042	-0.594083	
3.549	-0.303035	-2.77556e-17	0.303035	0.303035	-0.606071	
3.55	-0.309017	-2.77556e-17	0.309017	0.309017	-0.618034	
3.551	-0.314987	2.77556e-17	0.314987	0.314987	-0.629973	
3.552	-0.320944	0	0.320944	0.320944	-0.641887	
3.553	-0.326888	2.77556e-17	0.326888	0.326888	-0.653776	
3.554	-0.33282	0	0.33282	0.33282	-0.665639	
3.555	-0.338738	0	0.338738	0.338738	-0.677476	
3.556	-0.344643	0	0.344643	0.344643	-0.689286	
3.557	-0.350534	0	0.350534	0.350534	-0.701069	
3.558	-0.356412	0	0.356412	0.356412	-0.712824	
3.559	-0.362275	0	0.362275	0.362275	-0.724551	
3.56	-0.368125	0	0.368125	0.368125	-0.736249	
3.561	-0.373959	0	0.373959	0.373959	-0.747918	
3.562	-0.379779	0	0.379779	0.379779	-0.759558	
3.563	-0.385584	0	0.385584	0.385584	-0.771168	
3.564	-0.391374	0	0.391374	0.391374	-0.782747	
3.565	-0.397148	0	0.397148	0.397148	-0.794296	
3.566	-0.402906	0	0.402906	0.402906	-0.805813	
3.567	-0.408649	0	0.408649	0.408649	-0.817298	
3.568	-0.414376	0	0.414376	0.414376	-0.828751	
3.569	-0.420086	0	0.420086	0.420086	-0.840171	
3.57	-0.425779	0	0.425779	0.425779	-0.851559	
3.571	-0.431456	0	0.431456	0.431456	-0.862912	
3.572	-0.437116	0	0.437116	0.437116	-0.874232	
3.573	-0.442758	0	0.442758	0.442758	-0.885516	
3.574	-0.448383	0	0.448383	0.448383	-0.896766	
3.575	-0.45399	0	0.45399	0.45399	-0.907981	
3.576	-0.45958	0	0.45958	0.45958	-0.91916	
3.577	-0.465151	0	0.465151	0.465151	-0.930302	
3.578	-0.470704	0	0.470704	0.470704	-0.941408	
3.579	-0.476238	0	0.476238	0.476238	-0.952476	
3.58	-0.481754	0	0.481754	0.481754	-0.963507	
3.581	-0.48725	0	0.48725	0.48725	-0.9745	
3.582	-0.492727	0	0.492727	0.492727	-0.985455	
3.583	-0.498185	0	0.498185	0.498185	-0.99637	
3.584	-0.503623	0	0.503623	0.503623	-1.00725	
3.585	-0.509041	-5.55112e-17	0.509041	0.509041	-1.01808	
3.586	-0.51444	0	0.51444	0.51444	-1.02888	
3.587	-0.519817	-5.55112e-17	0.519817	0.519817	-1.03963	
3.588	-0.525175	-5.55112e-17	0.525175	0.525175	-1.05035	
3.589	-0.530511	-5.55112e-17	0.530511	0.530511	-1.06102	
3.59	-0.535827	0	0.535827	0.535827	-1.07165	
3.591	-0.541121	-5.55112e-17	0.541121	0.541121	-1.08224	
3.592	-0.546394	0	0.546394	0.546394	-1.09279	
3.593	-0.551646	0	0.551646	0.551646	-1.10329	
3.594	-0.556876	0	0.556876	0.556876	-1.11375	
3.595	-0.562083	0	0.562083	0.562083	-1.12417	
3.596	-0.567269	0	0.567269	0.567269	-1.13454	
3.597	-0.572432	-5.55112e-17	0.572432	0.572432	-1.14486	
3.598	-0.577573	0	0.577573	0.577573	-1.15515	
3.599	-0.58269	0	0.58269	0.58269	-1.16538	
3.6	-0.587785	0	0.587785	0.587785	-1.17557	
3.601	-0.592857	-5.55112e-17	0.592857	0.592857	-1.18571	
3.602	-0.597905	0	0.597905	0.597905	-1.19581	
3.603	-0.60293	-5.55112e-17	0.60293	0.60293	-1.20586	
3.604	-0.60793	0	0.60793	0.60793	-1.21586	
3.605	-0.612907	-5.55112e-17	0.612907	0.612907	-1.22581	
3.606	-0.61786	-5.55112e-17	0.61786	0.61786	-1.23572	
3.607	-0.622788	0	0.622788	0.622788	-1.24558	
3.608	-0.627691	5.55112e-17	0.627691	0.627691	-1.25538	
3.609	-0.63257	0	0.63257	0.63257	-1.26514	
3.61	-0.637424	0	0.637424	0.637424	-1.27485	
3.611	-0.642253	0	0.642253	0.642253	-1.28451	
3.612	-0.647056	5.55112e-17	0.647056	0.647056	-1.29411	
