t	1	2	jL0100	jV0200	
0.003891	0.0244454	0.0244454	2.44423e-15	-2.44423e-15	
0.003892	0.0244517	0.0244517	2.44486e-15	-2.44486e-15	
0.003893	0.024458	0.024458	2.44549e-15	-2.44549e-15	
0.003894	0.0244643	0.0244643	2.44611e-15	-2.44611e-15	
0.003895	0.0244706	0.0244706	2.44674e-15	-2.44674e-15	
0.003896	0.0244768	0.0244768	2.44737e-15	-2.44737e-15	
0.003897	0.0244831	0.0244831	2.448e-15	-2.448e-15	
0.003898	0.0244894	0.0244894	2.44863e-15	-2.44863e-15	
0.003899	0.0244957	0.0244957	2.44925e-15	-2.44925e-15	
0.0039	0.024502	0.024502	2.44988e-15	-2.44988e-15	
0.003901	0.0245083	0.0245083	2.45051e-15	-2.45051e-15	
0.003902	0.0245145	0.0245145	2.45114e-15	-2.45114e-15	
0.003903	0.0245208	0.0245208	2.45177e-15	-2.45177e-15	
0.003904	0.0245271	0.0245271	2.4524e-15	-2.4524e-15	
0.003905	0.0245334	0.0245334	2.45302e-15	-2.45302e-15	
0.003906	0.0245397	0.0245397	2.45365e-15	-2.45365e-15	
0.003907	0.0245459	0.0245459	2.45428e-15	-2.45428e-15	
0.003908	0.0245522	0.0245522	2.45491e-15	-2.45491e-15	
0.003909	0.0245585	0.0245585	2.45554e-15	-2.45554e-15	
0.00391	0.0245648	0.0245648	2.45616e-15	-2.45616e-15	
0.003911	0.0245711	0.0245711	2.45679e-15	-2.45679e-15	
0.003912	0.0245773	0.0245773	2.45742e-15	-2.45742e-15	
0.003913	0.0245836	0.0245836	2.45805e-15	-2.45805e-15	
0.003914	0.0245899	0.0245899	2.45868e-15	-2.45868e-15	
0.003915	0.0245962	0.0245962	2.4593e-15	-2.4593e-15	
0.003916	0.0246025	0.0246025	2.45993e-15	-2.45993e-15	
0.003917	0.0246088	0.0246088	2.46056e-15	-2.46056e-15	
0.003918	0.024615	0.024615	2.46119e-15	-2.46119e-15	
0.003919	0.0246213	0.0246213	2.46182e-15	-2.46182e-15	
0.00392	0.0246276	0.0246276	2.46245e-15	-2.46245e-15	
0.003921	0.0246339	0.0246339	2.46307e-15	-2.46307e-15	
0.003922	0.0246402	0.0246402	2.4637e-15	-2.4637e-15	
0.003923	0.0246464	0.0246464	2.46433e-15	-2.46433e-15	
0.003924	0.0246527	0.0246527	2.46496e-15	-2.46496e-15	
0.003925	0.024659	0.024659	2.46559e-15	-2.46559e-15	
0.003926	0.0246653	0.0246653	2.46621e-15	-2.46621e-15	
0.003927	0.0246716	0.0246716	2.46684e-15	-2.46684e-15	
0.003928	0.0246778	0.0246778	2.46747e-15	-2.46747e-15	
0.003929	0.0246841	0.0246841	2.4681e-15	-2.4681e-15	
0.00393	0.0246904	0.0246904	2.46873e-15	-2.46873e-15	
0.003931	0.0246967	0.0246967	2.46935e-15	-2.46935e-15	
0.003932	0.024703	0.024703	2.46998e-15	-2.46998e-15	
0.003933	0.0247093	0.0247093	2.47061e-15	-2.47061e-15	
0.003934	0.0247155	0.0247155	2.47124e-15	-2.47124e-15	
0.003935	0.0247218	0.0247218	2.47187e-15	-2.47187e-15	
0.003936	0.0247281	0.0247281	2.4725e-15	-2.4725e-15	
0.003937	0.0247344	0.0247344	2.47312e-15	-2.47312e-15	
0.003938	0.0247407	0.0247407	2.47375e-15	-2.47375e-15	
0.003939	0.0247469	0.0247469	2.47438e-15	-2.47438e-15	
0.00394	0.0247532	0.0247532	2.47501e-15	-2.47501e-15	
0.003941	0.0247595	0.0247595	2.47564e-15	-2.47564e-15	
0.003942	0.0247658	0.0247658	2.47626e-15	-2.47626e-15	
0.003943	0.0247721	0.0247721	2.47689e-15	-2.47689e-15	
0.003944	0.0247783	0.0247783	2.47752e-15	-2.47752e-15	
0.003945	0.0247846	0.0247846	2.47815e-15	-2.47815e-15	
0.003946	0.0247909	0.0247909	2.47878e-15	-2.47878e-15	
0.003947	0.0247972	0.0247972	2.4794e-15	-2.4794e-15	
0.003948	0.0248035	0.0248035	2.48003e-15	-2.48003e-15	
0.003949	0.0248098	0.0248098	2.48066e-15	-2.48066e-15	
0.00395	0.024816	0.024816	2.48129e-15	-2.48129e-15	
0.003951	0.0248223	0.0248223	2.48192e-15	-2.48192e-15	
0.003952	0.0248286	0.0248286	2.48255e-15	-2.48255e-15	
0.003953	0.0248349	0.0248349	2.48317e-15	-2.48317e-15	
0.003954	0.0248412	0.0248412	2.4838e-15	-2.4838e-15	
0.003955	0.0248474	0.0248474	2.48443e-15	-2.48443e-15	
0.003956	0.0248537	0.0248537	2.48506e-15	-2.48506e-15	
0.003957	0.02486	0.02486	2.48569e-15	-2.48569e-15	
0.003958	0.0248663	0.0248663	2.48631e-15	-2.48631e-15	
0.003959	0.0248726	0.0248726	2.48694e-15	-2.48694e-15	
0.00396	0.0248788	0.0248788	2.48757e-15	-2.48757e-15	
0.003961	0.0248851	0.0248851	2.4882e-15	-2.4882e-15	
0.003962	0.0248914	0.0248914	2.48883e-15	-2.48883e-15	
0.003963	0.0248977	0.0248977	2.48945e-15	-2.48945e-15	
0.003964	0.024904	0.024904	2.49008e-15	-2.49008e-15	
0.003965	0.0249103	0.0249103	2.49071e-15	-2.49071e-15	
0.003966	0.0249165	0.0249165	2.49134e-15	-2.49134e-15	
0.003967	0.0249228	0.0249228	2.49197e-15	-2.49197e-15	
0.003968	0.0249291	0.0249291	2.4926e-15	-2.4926e-15	
0.003969	0.0249354	0.0249354	2.49322e-15	-2.49322e-15	
0.00397	0.0249417	0.0249417	2.49385e-15	-2.49385e-15	
0.003971	0.0249479	0.0249479	2.49448e-15	-2.49448e-15	
0.003972	0.0249542	0.0249542	2.49511e-15	-2.49511e-15	
0.003973	0.0249605	0.0249605	2.49574e-15	-2.49574e-15	
0.003974	0.0249668	0.0249668	2.49636e-15	-2.49636e-15	
0.003975	0.0249731	0.0249731	2.49699e-15	-2.49699e-15	
0.003976	0.0249793	0.0249793	2.49762e-15	-2.49762e-15	
0.003977	0.0249856	0.0249856	2.49825e-15	-2.49825e-15	
0.003978	0.0249919	0.0249919	2.49888e-15	-2.49888e-15	
0.003979	0.0249982	0.0249982	2.4995e-15	-2.4995e-15	
0.00398	0.0250045	0.0250045	2.50013e-15	-2.50013e-15	
0.003981	0.0250108	0.0250108	2.50076e-15	-2.50076e-15	
0.003982	0.025017	0.025017	2.50139e-15	-2.50139e-15	
0.003983	0.0250233	0.0250233	2.50202e-15	-2.50202e-15	
0.003984	0.0250296	0.0250296	2.50265e-15	-2.50265e-15	
0.003985	0.0250359	0.0250359	2.50327e-15	-2.50327e-15	
0.003986	0.0250422	0.0250422	2.5039e-15	-2.5039e-15	
0.003987	0.0250484	0.0250484	2.50453e-15	-2.50453e-15	
0.003988	0.0250547	0.0250547	2.50516e-15	-2.50516e-15	
0.003989	0.025061	0.025061	2.50579e-15	-2.50579e-15	
0.00399	0.0250673	0.0250673	2.50641e-15	-2.50641e-15	
0.003991	0.0250736	0.0250736	2.50704e-15	-2.50704e-15	
0.003992	0.0250798	0.0250798	2.50767e-15	-2.50767e-15	
0.003993	0.0250861	0.0250861	2.5083e-15	-2.5083e-15	
0.003994	0.0250924	0.0250924	2.50893e-15	-2.50893e-15	
0.003995	0.0250987	0.0250987	2.50955e-15	-2.50955e-15	
0.003996	0.025105	0.025105	2.51018e-15	-2.51018e-15	
0.003997	0.0251113	0.0251113	2.51081e-15	-2.51081e-15	
0.003998	0.0251175	0.0251175	2.51144e-15	-2.51144e-15	
0.003999	0.0251238	0.0251238	2.51207e-15	-2.51207e-15	
0.004	0.0251301	0.0251301	2.5127e-15	-2.5127e-15	
0.004001	0.0251364	0.0251364	2.51332e-15	-2.51332e-15	
0.004002	0.0251427	0.0251427	2.51395e-15	-2.51395e-15	
0.004003	0.0251489	0.0251489	2.51458e-15	-2.51458e-15	
0.004004	0.0251552	0.0251552	2.51521e-15	-2.51521e-15	
0.004005	0.0251615	0.0251615	2.51584e-15	-2.51584e-15	
0.004006	0.0251678	0.0251678	2.51646e-15	-2.51646e-15	
0.004007	0.0251741	0.0251741	2.51709e-15	-2.51709e-15	
0.004008	0.0251803	0.0251803	2.51772e-15	-2.51772e-15	
0.004009	0.0251866	0.0251866	2.51835e-15	-2.51835e-15	
0.00401	0.0251929	0.0251929	2.51898e-15	-2.51898e-15	
0.004011	0.0251992	0.0251992	2.5196e-15	-2.5196e-15	
0.004012	0.0252055	0.0252055	2.52023e-15	-2.52023e-15	
0.004013	0.0252118	0.0252118	2.52086e-15	-2.52086e-15	
0.004014	0.025218	0.025218	2.52149e-15	-2.52149e-15	
0.004015	0.0252243	0.0252243	2.52212e-15	-2.52212e-15	
0.004016	0.0252306	0.0252306	2.52275e-15	-2.52275e-15	
0.004017	0.0252369	0.0252369	2.52337e-15	-2.52337e-15	
0.004018	0.0252432	0.0252432	2.524e-15	-2.524e-15	
0.004019	0.0252494	0.0252494	2.52463e-15	-2.52463e-15	
0.00402	0.0252557	0.0252557	2.52526e-15	-2.52526e-15	
0.004021	0.025262	0.025262	2.52589e-15	-2.52589e-15	
0.004022	0.0252683	0.0252683	2.52651e-15	-2.52651e-15	
0.004023	0.0252746	0.0252746	2.52714e-15	-2.52714e-15	
0.004024	0.0252808	0.0252808	2.52777e-15	-2.52777e-15	
0.004025	0.0252871	0.0252871	2.5284e-15	-2.5284e-15	
0.004026	0.0252934	0.0252934	2.52903e-15	-2.52903e-15	
0.004027	0.0252997	0.0252997	2.52965e-15	-2.52965e-15	
0.004028	0.025306	0.025306	2.53028e-15	-2.53028e-15	
0.004029	0.0253122	0.0253122	2.53091e-15	-2.53091e-15	
0.00403	0.0253185	0.0253185	2.53154e-15	-2.53154e-15	
0.004031	0.0253248	0.0253248	2.53217e-15	-2.53217e-15	
0.004032	0.0253311	0.0253311	2.5328e-15	-2.5328e-15	
0.004033	0.0253374	0.0253374	2.53342e-15	-2.53342e-15	
0.004034	0.0253437	0.0253437	2.53405e-15	-2.53405e-15	
0.004035	0.0253499	0.0253499	2.53468e-15	-2.53468e-15	
0.004036	0.0253562	0.0253562	2.53531e-15	-2.53531e-15	
0.004037	0.0253625	0.0253625	2.53594e-15	-2.53594e-15	
0.004038	0.0253688	0.0253688	2.53656e-15	-2.53656e-15	
0.004039	0.0253751	0.0253751	2.53719e-15	-2.53719e-15	
0.00404	0.0253813	0.0253813	2.53782e-15	-2.53782e-15	
0.004041	0.0253876	0.0253876	2.53845e-15	-2.53845e-15	
0.004042	0.0253939	0.0253939	2.53908e-15	-2.53908e-15	
0.004043	0.0254002	0.0254002	2.5397e-15	-2.5397e-15	
0.004044	0.0254065	0.0254065	2.54033e-15	-2.54033e-15	
0.004045	0.0254127	0.0254127	2.54096e-15	-2.54096e-15	
0.004046	0.025419	0.025419	2.54159e-15	-2.54159e-15	
0.004047	0.0254253	0.0254253	2.54222e-15	-2.54222e-15	
0.004048	0.0254316	0.0254316	2.54285e-15	-2.54285e-15	
0.004049	0.0254379	0.0254379	2.54347e-15	-2.54347e-15	
0.00405	0.0254442	0.0254442	2.5441e-15	-2.5441e-15	
0.004051	0.0254504	0.0254504	2.54473e-15	-2.54473e-15	
0.004052	0.0254567	0.0254567	2.54536e-15	-2.54536e-15	
0.004053	0.025463	0.025463	2.54599e-15	-2.54599e-15	
0.004054	0.0254693	0.0254693	2.54661e-15	-2.54661e-15	
0.004055	0.0254756	0.0254756	2.54724e-15	-2.54724e-15	
0.004056	0.0254818	0.0254818	2.54787e-15	-2.54787e-15	
0.004057	0.0254881	0.0254881	2.5485e-15	-2.5485e-15	
0.004058	0.0254944	0.0254944	2.54913e-15	-2.54913e-15	
0.004059	0.0255007	0.0255007	2.54975e-15	-2.54975e-15	
0.00406	0.025507	0.025507	2.55038e-15	-2.55038e-15	
0.004061	0.0255132	0.0255132	2.55101e-15	-2.55101e-15	
0.004062	0.0255195	0.0255195	2.55164e-15	-2.55164e-15	
0.004063	0.0255258	0.0255258	2.55227e-15	-2.55227e-15	
0.004064	0.0255321	0.0255321	2.55289e-15	-2.55289e-15	
0.004065	0.0255384	0.0255384	2.55352e-15	-2.55352e-15	
0.004066	0.0255447	0.0255447	2.55415e-15	-2.55415e-15	
0.004067	0.0255509	0.0255509	2.55478e-15	-2.55478e-15	
0.004068	0.0255572	0.0255572	2.55541e-15	-2.55541e-15	
0.004069	0.0255635	0.0255635	2.55604e-15	-2.55604e-15	
0.00407	0.0255698	0.0255698	2.55666e-15	-2.55666e-15	
0.004071	0.0255761	0.0255761	2.55729e-15	-2.55729e-15	
0.004072	0.0255823	0.0255823	2.55792e-15	-2.55792e-15	
0.004073	0.0255886	0.0255886	2.55855e-15	-2.55855e-15	
0.004074	0.0255949	0.0255949	2.55918e-15	-2.55918e-15	
0.004075	0.0256012	0.0256012	2.5598e-15	-2.5598e-15	
0.004076	0.0256075	0.0256075	2.56043e-15	-2.56043e-15	
0.004077	0.0256137	0.0256137	2.56106e-15	-2.56106e-15	
0.004078	0.02562	0.02562	2.56169e-15	-2.56169e-15	
0.004079	0.0256263	0.0256263	2.56232e-15	-2.56232e-15	
0.00408	0.0256326	0.0256326	2.56294e-15	-2.56294e-15	
0.004081	0.0256389	0.0256389	2.56357e-15	-2.56357e-15	
0.004082	0.0256452	0.0256452	2.5642e-15	-2.5642e-15	
0.004083	0.0256514	0.0256514	2.56483e-15	-2.56483e-15	
0.004084	0.0256577	0.0256577	2.56546e-15	-2.56546e-15	
0.004085	0.025664	0.025664	2.56609e-15	-2.56609e-15	
0.004086	0.0256703	0.0256703	2.56671e-15	-2.56671e-15	
0.004087	0.0256766	0.0256766	2.56734e-15	-2.56734e-15	
0.004088	0.0256828	0.0256828	2.56797e-15	-2.56797e-15	
0.004089	0.0256891	0.0256891	2.5686e-15	-2.5686e-15	
0.00409	0.0256954	0.0256954	2.56923e-15	-2.56923e-15	
0.004091	0.0257017	0.0257017	2.56985e-15	-2.56985e-15	
0.004092	0.025708	0.025708	2.57048e-15	-2.57048e-15	
0.004093	0.0257142	0.0257142	2.57111e-15	-2.57111e-15	
0.004094	0.0257205	0.0257205	2.57174e-15	-2.57174e-15	
0.004095	0.0257268	0.0257268	2.57237e-15	-2.57237e-15	
0.004096	0.0257331	0.0257331	2.57299e-15	-2.57299e-15	
0.004097	0.0257394	0.0257394	2.57362e-15	-2.57362e-15	
0.004098	0.0257456	0.0257456	2.57425e-15	-2.57425e-15	
0.004099	0.0257519	0.0257519	2.57488e-15	-2.57488e-15	
0.0041	0.0257582	0.0257582	2.57551e-15	-2.57551e-15	
0.004101	0.0257645	0.0257645	2.57614e-15	-2.57614e-15	
0.004102	0.0257708	0.0257708	2.57676e-15	-2.57676e-15	
0.004103	0.0257771	0.0257771	2.57739e-15	-2.57739e-15	
0.004104	0.0257833	0.0257833	2.57802e-15	-2.57802e-15	
0.004105	0.0257896	0.0257896	2.57865e-15	-2.57865e-15	
0.004106	0.0257959	0.0257959	2.57928e-15	-2.57928e-15	
0.004107	0.0258022	0.0258022	2.5799e-15	-2.5799e-15	
0.004108	0.0258085	0.0258085	2.58053e-15	-2.58053e-15	
0.004109	0.0258147	0.0258147	2.58116e-15	-2.58116e-15	
0.00411	0.025821	0.025821	2.58179e-15	-2.58179e-15	
0.004111	0.0258273	0.0258273	2.58242e-15	-2.58242e-15	
0.004112	0.0258336	0.0258336	2.58304e-15	-2.58304e-15	
0.004113	0.0258399	0.0258399	2.58367e-15	-2.58367e-15	
0.004114	0.0258461	0.0258461	2.5843e-15	-2.5843e-15	
0.004115	0.0258524	0.0258524	2.58493e-15	-2.58493e-15	
0.004116	0.0258587	0.0258587	2.58556e-15	-2.58556e-15	
0.004117	0.025865	0.025865	2.58618e-15	-2.58618e-15	
0.004118	0.0258713	0.0258713	2.58681e-15	-2.58681e-15	
0.004119	0.0258776	0.0258776	2.58744e-15	-2.58744e-15	
0.00412	0.0258838	0.0258838	2.58807e-15	-2.58807e-15	
0.004121	0.0258901	0.0258901	2.5887e-15	-2.5887e-15	
0.004122	0.0258964	0.0258964	2.58933e-15	-2.58933e-15	
0.004123	0.0259027	0.0259027	2.58995e-15	-2.58995e-15	
0.004124	0.025909	0.025909	2.59058e-15	-2.59058e-15	
0.004125	0.0259152	0.0259152	2.59121e-15	-2.59121e-15	
0.004126	0.0259215	0.0259215	2.59184e-15	-2.59184e-15	
0.004127	0.0259278	0.0259278	2.59247e-15	-2.59247e-15	
0.004128	0.0259341	0.0259341	2.59309e-15	-2.59309e-15	
0.004129	0.0259404	0.0259404	2.59372e-15	-2.59372e-15	
0.00413	0.0259466	0.0259466	2.59435e-15	-2.59435e-15	
0.004131	0.0259529	0.0259529	2.59498e-15	-2.59498e-15	
0.004132	0.0259592	0.0259592	2.59561e-15	-2.59561e-15	
0.004133	0.0259655	0.0259655	2.59623e-15	-2.59623e-15	
0.004134	0.0259718	0.0259718	2.59686e-15	-2.59686e-15	
0.004135	0.025978	0.025978	2.59749e-15	-2.59749e-15	
0.004136	0.0259843	0.0259843	2.59812e-15	-2.59812e-15	
0.004137	0.0259906	0.0259906	2.59875e-15	-2.59875e-15	
0.004138	0.0259969	0.0259969	2.59938e-15	-2.59938e-15	
0.004139	0.0260032	0.0260032	2.6e-15	-2.6e-15	
0.00414	0.0260095	0.0260095	2.60063e-15	-2.60063e-15	
0.004141	0.0260157	0.0260157	2.60126e-15	-2.60126e-15	
0.004142	0.026022	0.026022	2.60189e-15	-2.60189e-15	
0.004143	0.0260283	0.0260283	2.60252e-15	-2.60252e-15	
0.004144	0.0260346	0.0260346	2.60314e-15	-2.60314e-15	
0.004145	0.0260409	0.0260409	2.60377e-15	-2.60377e-15	
0.004146	0.0260471	0.0260471	2.6044e-15	-2.6044e-15	
0.004147	0.0260534	0.0260534	2.60503e-15	-2.60503e-15	
0.004148	0.0260597	0.0260597	2.60566e-15	-2.60566e-15	
0.004149	0.026066	0.026066	2.60628e-15	-2.60628e-15	
0.00415	0.0260723	0.0260723	2.60691e-15	-2.60691e-15	
0.004151	0.0260785	0.0260785	2.60754e-15	-2.60754e-15	
0.004152	0.0260848	0.0260848	2.60817e-15	-2.60817e-15	
0.004153	0.0260911	0.0260911	2.6088e-15	-2.6088e-15	
0.004154	0.0260974	0.0260974	2.60942e-15	-2.60942e-15	
0.004155	0.0261037	0.0261037	2.61005e-15	-2.61005e-15	
0.004156	0.02611	0.02611	2.61068e-15	-2.61068e-15	
0.004157	0.0261162	0.0261162	2.61131e-15	-2.61131e-15	
0.004158	0.0261225	0.0261225	2.61194e-15	-2.61194e-15	
0.004159	0.0261288	0.0261288	2.61257e-15	-2.61257e-15	
0.00416	0.0261351	0.0261351	2.61319e-15	-2.61319e-15	
0.004161	0.0261414	0.0261414	2.61382e-15	-2.61382e-15	
0.004162	0.0261476	0.0261476	2.61445e-15	-2.61445e-15	
0.004163	0.0261539	0.0261539	2.61508e-15	-2.61508e-15	
0.004164	0.0261602	0.0261602	2.61571e-15	-2.61571e-15	
0.004165	0.0261665	0.0261665	2.61633e-15	-2.61633e-15	
0.004166	0.0261728	0.0261728	2.61696e-15	-2.61696e-15	
0.004167	0.026179	0.026179	2.61759e-15	-2.61759e-15	
0.004168	0.0261853	0.0261853	2.61822e-15	-2.61822e-15	
0.004169	0.0261916	0.0261916	2.61885e-15	-2.61885e-15	
0.00417	0.0261979	0.0261979	2.61947e-15	-2.61947e-15	
0.004171	0.0262042	0.0262042	2.6201e-15	-2.6201e-15	
0.004172	0.0262104	0.0262104	2.62073e-15	-2.62073e-15	
0.004173	0.0262167	0.0262167	2.62136e-15	-2.62136e-15	
0.004174	0.026223	0.026223	2.62199e-15	-2.62199e-15	
0.004175	0.0262293	0.0262293	2.62261e-15	-2.62261e-15	
0.004176	0.0262356	0.0262356	2.62324e-15	-2.62324e-15	
0.004177	0.0262419	0.0262419	2.62387e-15	-2.62387e-15	
0.004178	0.0262481	0.0262481	2.6245e-15	-2.6245e-15	
0.004179	0.0262544	0.0262544	2.62513e-15	-2.62513e-15	
0.00418	0.0262607	0.0262607	2.62576e-15	-2.62576e-15	
0.004181	0.026267	0.026267	2.62638e-15	-2.62638e-15	
0.004182	0.0262733	0.0262733	2.62701e-15	-2.62701e-15	
0.004183	0.0262795	0.0262795	2.62764e-15	-2.62764e-15	
0.004184	0.0262858	0.0262858	2.62827e-15	-2.62827e-15	
0.004185	0.0262921	0.0262921	2.6289e-15	-2.6289e-15	
0.004186	0.0262984	0.0262984	2.62952e-15	-2.62952e-15	
0.004187	0.0263047	0.0263047	2.63015e-15	-2.63015e-15	
0.004188	0.0263109	0.0263109	2.63078e-15	-2.63078e-15	
0.004189	0.0263172	0.0263172	2.63141e-15	-2.63141e-15	
0.00419	0.0263235	0.0263235	2.63204e-15	-2.63204e-15	
0.004191	0.0263298	0.0263298	2.63266e-15	-2.63266e-15	
0.004192	0.0263361	0.0263361	2.63329e-15	-2.63329e-15	
0.004193	0.0263423	0.0263423	2.63392e-15	-2.63392e-15	
0.004194	0.0263486	0.0263486	2.63455e-15	-2.63455e-15	
0.004195	0.0263549	0.0263549	2.63518e-15	-2.63518e-15	
0.004196	0.0263612	0.0263612	2.63581e-15	-2.63581e-15	
0.004197	0.0263675	0.0263675	2.63643e-15	-2.63643e-15	
0.004198	0.0263738	0.0263738	2.63706e-15	-2.63706e-15	
0.004199	0.02638	0.02638	2.63769e-15	-2.63769e-15	
0.0042	0.0263863	0.0263863	2.63832e-15	-2.63832e-15	
0.004201	0.0263926	0.0263926	2.63895e-15	-2.63895e-15	
0.004202	0.0263989	0.0263989	2.63957e-15	-2.63957e-15	
0.004203	0.0264052	0.0264052	2.6402e-15	-2.6402e-15	
0.004204	0.0264114	0.0264114	2.64083e-15	-2.64083e-15	
0.004205	0.0264177	0.0264177	2.64146e-15	-2.64146e-15	
0.004206	0.026424	0.026424	2.64209e-15	-2.64209e-15	
0.004207	0.0264303	0.0264303	2.64271e-15	-2.64271e-15	
0.004208	0.0264366	0.0264366	2.64334e-15	-2.64334e-15	
0.004209	0.0264428	0.0264428	2.64397e-15	-2.64397e-15	
0.00421	0.0264491	0.0264491	2.6446e-15	-2.6446e-15	
0.004211	0.0264554	0.0264554	2.64523e-15	-2.64523e-15	
0.004212	0.0264617	0.0264617	2.64585e-15	-2.64585e-15	
0.004213	0.026468	0.026468	2.64648e-15	-2.64648e-15	
0.004214	0.0264742	0.0264742	2.64711e-15	-2.64711e-15	
0.004215	0.0264805	0.0264805	2.64774e-15	-2.64774e-15	
0.004216	0.0264868	0.0264868	2.64837e-15	-2.64837e-15	
0.004217	0.0264931	0.0264931	2.649e-15	-2.649e-15	
0.004218	0.0264994	0.0264994	2.64962e-15	-2.64962e-15	
0.004219	0.0265057	0.0265057	2.65025e-15	-2.65025e-15	
0.00422	0.0265119	0.0265119	2.65088e-15	-2.65088e-15	
0.004221	0.0265182	0.0265182	2.65151e-15	-2.65151e-15	
0.004222	0.0265245	0.0265245	2.65214e-15	-2.65214e-15	
0.004223	0.0265308	0.0265308	2.65276e-15	-2.65276e-15	
0.004224	0.0265371	0.0265371	2.65339e-15	-2.65339e-15	
0.004225	0.0265433	0.0265433	2.65402e-15	-2.65402e-15	
0.004226	0.0265496	0.0265496	2.65465e-15	-2.65465e-15	
0.004227	0.0265559	0.0265559	2.65528e-15	-2.65528e-15	
0.004228	0.0265622	0.0265622	2.6559e-15	-2.6559e-15	
0.004229	0.0265685	0.0265685	2.65653e-15	-2.65653e-15	
0.00423	0.0265747	0.0265747	2.65716e-15	-2.65716e-15	
0.004231	0.026581	0.026581	2.65779e-15	-2.65779e-15	
0.004232	0.0265873	0.0265873	2.65842e-15	-2.65842e-15	
0.004233	0.0265936	0.0265936	2.65904e-15	-2.65904e-15	
0.004234	0.0265999	0.0265999	2.65967e-15	-2.65967e-15	
0.004235	0.0266061	0.0266061	2.6603e-15	-2.6603e-15	
0.004236	0.0266124	0.0266124	2.66093e-15	-2.66093e-15	
0.004237	0.0266187	0.0266187	2.66156e-15	-2.66156e-15	
0.004238	0.026625	0.026625	2.66219e-15	-2.66219e-15	
0.004239	0.0266313	0.0266313	2.66281e-15	-2.66281e-15	
0.00424	0.0266376	0.0266376	2.66344e-15	-2.66344e-15	
0.004241	0.0266438	0.0266438	2.66407e-15	-2.66407e-15	
0.004242	0.0266501	0.0266501	2.6647e-15	-2.6647e-15	
0.004243	0.0266564	0.0266564	2.66533e-15	-2.66533e-15	
0.004244	0.0266627	0.0266627	2.66595e-15	-2.66595e-15	
0.004245	0.026669	0.026669	2.66658e-15	-2.66658e-15	
0.004246	0.0266752	0.0266752	2.66721e-15	-2.66721e-15	
0.004247	0.0266815	0.0266815	2.66784e-15	-2.66784e-15	
0.004248	0.0266878	0.0266878	2.66847e-15	-2.66847e-15	
0.004249	0.0266941	0.0266941	2.66909e-15	-2.66909e-15	
0.00425	0.0267004	0.0267004	2.66972e-15	-2.66972e-15	
0.004251	0.0267066	0.0267066	2.67035e-15	-2.67035e-15	
0.004252	0.0267129	0.0267129	2.67098e-15	-2.67098e-15	
0.004253	0.0267192	0.0267192	2.67161e-15	-2.67161e-15	
0.004254	0.0267255	0.0267255	2.67223e-15	-2.67223e-15	
0.004255	0.0267318	0.0267318	2.67286e-15	-2.67286e-15	
0.004256	0.026738	0.026738	2.67349e-15	-2.67349e-15	
0.004257	0.0267443	0.0267443	2.67412e-15	-2.67412e-15	
0.004258	0.0267506	0.0267506	2.67475e-15	-2.67475e-15	
0.004259	0.0267569	0.0267569	2.67538e-15	-2.67538e-15	
0.00426	0.0267632	0.0267632	2.676e-15	-2.676e-15	
0.004261	0.0267695	0.0267695	2.67663e-15	-2.67663e-15	
0.004262	0.0267757	0.0267757	2.67726e-15	-2.67726e-15	
0.004263	0.026782	0.026782	2.67789e-15	-2.67789e-15	
0.004264	0.0267883	0.0267883	2.67852e-15	-2.67852e-15	
0.004265	0.0267946	0.0267946	2.67914e-15	-2.67914e-15	
0.004266	0.0268009	0.0268009	2.67977e-15	-2.67977e-15	
0.004267	0.0268071	0.0268071	2.6804e-15	-2.6804e-15	
0.004268	0.0268134	0.0268134	2.68103e-15	-2.68103e-15	
0.004269	0.0268197	0.0268197	2.68166e-15	-2.68166e-15	
0.00427	0.026826	0.026826	2.68228e-15	-2.68228e-15	
0.004271	0.0268323	0.0268323	2.68291e-15	-2.68291e-15	
0.004272	0.0268385	0.0268385	2.68354e-15	-2.68354e-15	
0.004273	0.0268448	0.0268448	2.68417e-15	-2.68417e-15	
0.004274	0.0268511	0.0268511	2.6848e-15	-2.6848e-15	
0.004275	0.0268574	0.0268574	2.68542e-15	-2.68542e-15	
0.004276	0.0268637	0.0268637	2.68605e-15	-2.68605e-15	
0.004277	0.0268699	0.0268699	2.68668e-15	-2.68668e-15	
0.004278	0.0268762	0.0268762	2.68731e-15	-2.68731e-15	
0.004279	0.0268825	0.0268825	2.68794e-15	-2.68794e-15	
0.00428	0.0268888	0.0268888	2.68857e-15	-2.68857e-15	
0.004281	0.0268951	0.0268951	2.68919e-15	-2.68919e-15	
0.004282	0.0269014	0.0269014	2.68982e-15	-2.68982e-15	
0.004283	0.0269076	0.0269076	2.69045e-15	-2.69045e-15	
0.004284	0.0269139	0.0269139	2.69108e-15	-2.69108e-15	
0.004285	0.0269202	0.0269202	2.69171e-15	-2.69171e-15	
0.004286	0.0269265	0.0269265	2.69233e-15	-2.69233e-15	
0.004287	0.0269328	0.0269328	2.69296e-15	-2.69296e-15	
0.004288	0.026939	0.026939	2.69359e-15	-2.69359e-15	
0.004289	0.0269453	0.0269453	2.69422e-15	-2.69422e-15	
0.00429	0.0269516	0.0269516	2.69485e-15	-2.69485e-15	
0.004291	0.0269579	0.0269579	2.69547e-15	-2.69547e-15	
0.004292	0.0269642	0.0269642	2.6961e-15	-2.6961e-15	
