t	1	2	jV0100	
2.979	-0.131564	-0.0657822	0.197347	
2.98	-0.125333	-0.0626666	0.188	
2.981	-0.119097	-0.0595486	0.178646	
2.982	-0.112856	-0.0564282	0.169285	
2.983	-0.106611	-0.0533056	0.159917	
2.984	-0.100362	-0.0501809	0.150543	
2.985	-0.0941083	-0.0470542	0.141162	
2.986	-0.0878512	-0.0439256	0.131777	
2.987	-0.0815906	-0.0407953	0.122386	
2.988	-0.0753268	-0.0376634	0.11299	
2.989	-0.06906	-0.03453	0.10359	
2.99	-0.0627905	-0.0313953	0.0941858	
2.991	-0.0565185	-0.0282593	0.0847778	
2.992	-0.0502443	-0.0251222	0.0753665	
2.993	-0.0439681	-0.0219841	0.0659522	
2.994	-0.0376902	-0.0188451	0.0565353	
2.995	-0.0314108	-0.0157054	0.0471161	
2.996	-0.0251301	-0.012565	0.0376951	
2.997	-0.0188484	-0.00942422	0.0282727	
2.998	-0.012566	-0.00628302	0.0188491	
2.999	-0.00628314	-0.00314157	0.00942472	
3	-1.37919e-12	-6.89594e-13	2.06878e-12	
3.001	0.00628314	0.00314157	-0.00942472	
3.002	0.012566	0.00628302	-0.0188491	
3.003	0.0188484	0.00942422	-0.0282727	
3.004	0.0251301	0.012565	-0.0376951	
3.005	0.0314108	0.0157054	-0.0471161	
3.006	0.0376902	0.0188451	-0.0565353	
3.007	0.0439681	0.0219841	-0.0659522	
3.008	0.0502443	0.0251222	-0.0753665	
3.009	0.0565185	0.0282593	-0.0847778	
3.01	0.0627905	0.0313953	-0.0941858	
3.011	0.06906	0.03453	-0.10359	
3.012	0.0753268	0.0376634	-0.11299	
3.013	0.0815906	0.0407953	-0.122386	
3.014	0.0878512	0.0439256	-0.131777	
3.015	0.0941083	0.0470542	-0.141162	
3.016	0.100362	0.0501809	-0.150543	
3.017	0.106611	0.0533056	-0.159917	
3.018	0.112856	0.0564282	-0.169285	
3.019	0.119097	0.0595486	-0.178646	
3.02	0.125333	0.0626666	-0.188	
3.021	0.131564	0.0657822	-0.197347	
3.022	0.13779	0.0688951	-0.206685	
3.023	0.144011	0.0720054	-0.216016	
3.024	0.150226	0.0751128	-0.225338	
3.025	0.156434	0.0782172	-0.234652	
3.026	0.162637	0.0813186	-0.243956	
3.027	0.168833	0.0844167	-0.25325	
3.028	0.175023	0.0875115	-0.262535	
3.029	0.181206	0.0906029	-0.271809	
3.03	0.187381	0.0936907	-0.281072	
3.031	0.193549	0.0967747	-0.290324	
3.032	0.19971	0.099855	-0.299565	
3.033	0.205863	0.102931	-0.308794	
3.034	0.212007	0.106004	-0.318011	
3.035	0.218143	0.109072	-0.327215	
3.036	0.224271	0.112135	-0.336406	
3.037	0.230389	0.115195	-0.345584	
3.038	0.236499	0.118249	-0.354748	
3.039	0.242599	0.1213	-0.363899	
3.04	0.24869	0.124345	-0.373035	
3.041	0.254771	0.127385	-0.382156	
3.042	0.260842	0.130421	-0.391262	
3.043	0.266902	0.133451	-0.400353	
3.044	0.272952	0.136476	-0.409428	
3.045	0.278991	0.139496	-0.418487	
3.046	0.285019	0.14251	-0.427529	
3.047	0.291036	0.145518	-0.436554	
3.048	0.297042	0.148521	-0.445562	
3.049	0.303035	0.151518	-0.454553	
3.05	0.309017	0.154508	-0.463525	
3.051	0.314987	0.157493	-0.47248	
3.052	0.320944	0.160472	-0.481415	
3.053	0.326888	0.163444	-0.490332	
3.054	0.33282	0.16641	-0.499229	
3.055	0.338738	0.169369	-0.508107	
3.056	0.344643	0.172321	-0.516964	
3.057	0.350534	0.175267	-0.525801	
3.058	0.356412	0.178206	-0.534618	
3.059	0.362275	0.181138	-0.543413	
3.06	0.368125	0.184062	-0.552187	
3.061	0.373959	0.18698	-0.560939	
3.062	0.379779	0.18989	-0.569669	
3.063	0.385584	0.192792	-0.578376	
3.064	0.391374	0.195687	-0.587061	
3.065	0.397148	0.198574	-0.595722	
3.066	0.402906	0.201453	-0.60436	
3.067	0.408649	0.204325	-0.612974	
3.068	0.414376	0.207188	-0.621563	
3.069	0.420086	0.210043	-0.630129	
3.07	0.425779	0.21289	-0.638669	
3.071	0.431456	0.215728	-0.647184	
3.072	0.437116	0.218558	-0.655674	
3.073	0.442758	0.221379	-0.664137	
3.074	0.448383	0.224192	-0.672575	
3.075	0.45399	0.226995	-0.680986	
3.076	0.45958	0.22979	-0.68937	
3.077	0.465151	0.232576	-0.697727	
3.078	0.470704	0.235352	-0.706056	
3.079	0.476238	0.238119	-0.714357	
3.08	0.481754	0.240877	-0.722631	
3.081	0.48725	0.243625	-0.730875	
3.082	0.492727	0.246364	-0.739091	
3.083	0.498185	0.249093	-0.747278	
3.084	0.503623	0.251812	-0.755435	
3.085	0.509041	0.000508533	-0.50955	
3.086	0.51444	0.000513926	-0.514953	
3.087	0.519817	0.000519298	-0.520337	
3.088	0.525175	0.00052465	-0.525699	
3.089	0.530511	0.000529981	-0.531041	
3.09	0.535827	0.000535292	-0.536362	
3.091	0.541121	0.000540581	-0.541662	
3.092	0.546394	0.000545848	-0.54694	
3.093	0.551646	0.000551095	-0.552197	
3.094	0.556876	0.000556319	-0.557432	
3.095	0.562083	0.000561522	-0.562645	
3.096	0.567269	0.000566702	-0.567836	
3.097	0.572432	0.00057186	-0.573004	
3.098	0.577573	0.000576996	-0.57815	
3.099	0.58269	0.000582108	-0.583273	
3.1	0.587785	0.000587198	-0.588372	
3.101	0.592857	0.000592265	-0.593449	
3.102	0.597905	0.000597308	-0.598502	
3.103	0.60293	0.000602327	-0.603532	
3.104	0.60793	0.000607323	-0.608538	
3.105	0.612907	0.000612295	-0.613519	
3.106	0.61786	0.000617242	-0.618477	
3.107	0.622788	0.000622166	-0.62341	
3.108	0.627691	0.000627064	-0.628318	
3.109	0.63257	0.000631938	-0.633202	
3.11	0.637424	0.000636787	-0.638061	
3.111	0.642253	0.000641611	-0.642894	
3.112	0.647056	0.00064641	-0.647702	
3.113	0.651834	0.000651183	-0.652485	
3.114	0.656586	0.00065593	-0.657242	
3.115	0.661312	0.000660651	-0.661973	
3.116	0.666012	0.000665347	-0.666677	
3.117	0.670686	0.000670016	-0.671356	
3.118	0.675333	0.000674658	-0.676007	
3.119	0.679953	0.000679274	-0.680633	
3.12	0.684547	0.000683863	-0.685231	
3.121	0.689114	0.000688425	-0.689802	
3.122	0.693653	0.00069296	-0.694346	
3.123	0.698165	0.000697468	-0.698863	
3.124	0.70265	0.000701948	-0.703352	
3.125	0.707107	0.0007064	-0.707813	
3.126	0.711536	0.000710825	-0.712247	
3.127	0.715936	0.000715221	-0.716652	
3.128	0.720309	0.000719589	-0.721029	
3.129	0.724653	0.000723929	-0.725377	
3.13	0.728969	0.00072824	-0.729697	
3.131	0.733255	0.000732523	-0.733988	
3.132	0.737513	0.000736776	-0.73825	
3.133	0.741742	0.000741001	-0.742483	
3.134	0.745941	0.000745196	-0.746686	
3.135	0.750111	0.000749362	-0.75086	
3.136	0.754251	0.000753498	-0.755005	
3.137	0.758362	0.000757604	-0.75912	
3.138	0.762443	0.000761681	-0.763204	
3.139	0.766493	0.000765727	-0.767259	
3.14	0.770513	0.000769743	-0.771283	
3.141	0.774503	0.000773729	-0.775277	
3.142	0.778462	0.000777685	-0.77924	
3.143	0.782391	0.000781609	-0.783172	
3.144	0.786288	0.000785503	-0.787074	
3.145	0.790155	0.000789366	-0.790944	
3.146	0.79399	0.000793197	-0.794784	
3.147	0.797794	0.000796997	-0.798591	
3.148	0.801567	0.000800766	-0.802368	
3.149	0.805308	0.000804503	-0.806112	
3.15	0.809017	0.000808209	-0.809825	
3.151	0.812694	0.000811882	-0.813506	
3.152	0.816339	0.000815524	-0.817155	
3.153	0.819952	0.000819133	-0.820771	
3.154	0.823533	0.00082271	-0.824355	
3.155	0.827081	0.000826254	-0.827907	
3.156	0.830596	0.000829766	-0.831426	
3.157	0.834078	0.000833245	-0.834912	
3.158	0.837528	0.000836691	-0.838365	
3.159	0.840945	0.000840104	-0.841785	
3.16	0.844328	0.000843484	-0.845171	
3.161	0.847678	0.000846831	-0.848525	
3.162	0.850994	0.000850144	-0.851845	
3.163	0.854277	0.000853424	-0.855131	
3.164	0.857527	0.00085667	-0.858383	
3.165	0.860742	0.000859882	-0.861602	
3.166	0.863923	0.00086306	-0.864786	
3.167	0.867071	0.000866204	-0.867937	
3.168	0.870184	0.000869314	-0.871053	
3.169	0.873262	0.00087239	-0.874135	
3.17	0.876307	0.000875431	-0.877182	
3.171	0.879316	0.000878438	-0.880195	
3.172	0.882291	0.00088141	-0.883173	
3.173	0.885231	0.000884347	-0.886116	
3.174	0.888136	0.000887249	-0.889024	
3.175	0.891007	0.000890116	-0.891897	
3.176	0.893841	0.000892948	-0.894734	
3.177	0.896641	0.000895745	-0.897537	
3.178	0.899405	0.000898507	-0.900304	
3.179	0.902134	0.000901233	-0.903035	
3.18	0.904827	0.000903923	-0.905731	
3.181	0.907484	0.000906578	-0.908391	
3.182	0.910106	0.000909197	-0.911015	
3.183	0.912692	0.00091178	-0.913603	
3.184	0.915241	0.000914327	-0.916155	
3.185	0.917755	0.000916838	-0.918671	
3.186	0.920232	0.000919313	-0.921151	
3.187	0.922673	0.000921751	-0.923594	
3.188	0.925077	0.000924153	-0.926001	
3.189	0.927445	0.000926519	-0.928372	
3.19	0.929776	0.000928848	-0.930705	
3.191	0.932071	0.00093114	-0.933002	
3.192	0.934329	0.000933396	-0.935262	
3.193	0.93655	0.000935614	-0.937486	
3.194	0.938734	0.000937796	-0.939672	
3.195	0.940881	0.000939941	-0.941821	
3.196	0.942991	0.000942048	-0.943933	
3.197	0.945063	0.000944119	-0.946007	
3.198	0.947098	0.000946152	-0.948044	
3.199	0.949096	0.000948148	-0.950044	
3.2	0.951057	0.000950106	-0.952007	
3.201	0.952979	0.000952027	-0.953931	
3.202	0.954865	0.000953911	-0.955818	
3.203	0.956712	0.000955756	-0.957668	
3.204	0.958522	0.000957564	-0.959479	
3.205	0.960294	0.000959334	-0.961253	
3.206	0.962028	0.000961067	-0.962989	
3.207	0.963724	0.000962761	-0.964686	
3.208	0.965382	0.000964417	-0.966346	
3.209	0.967001	0.000966035	-0.967968	
3.21	0.968583	0.000967616	-0.969551	
3.211	0.970127	0.000969157	-0.971096	
3.212	0.971632	0.000970661	-0.972602	
3.213	0.973099	0.000972126	-0.974071	
3.214	0.974527	0.000973553	-0.9755	
3.215	0.975917	0.000974942	-0.976892	
3.216	0.977268	0.000976292	-0.978244	
3.217	0.978581	0.000977603	-0.979559	
3.218	0.979855	0.000978876	-0.980834	
3.219	0.981091	0.00098011	-0.982071	
3.22	0.982287	0.000981306	-0.983269	
3.221	0.983445	0.000982463	-0.984428	
3.222	0.984564	0.000983581	-0.985548	
3.223	0.985645	0.00098466	-0.986629	
3.224	0.986686	0.0009857	-0.987672	
3.225	0.987688	0.000986702	-0.988675	
3.226	0.988652	0.000987664	-0.989639	
3.227	0.989576	0.000988588	-0.990565	
3.228	0.990461	0.000989472	-0.991451	
3.229	0.991308	0.000990317	-0.992298	
3.23	0.992115	0.000991124	-0.993106	
3.231	0.992883	0.000991891	-0.993874	
3.232	0.993611	0.000992619	-0.994604	
3.233	0.994301	0.000993307	-0.995294	
3.234	0.994951	0.000993957	-0.995945	
3.235	0.995562	0.000994567	-0.996557	
3.236	0.996134	0.000995138	-0.997129	
3.237	0.996666	0.00099567	-0.997662	
3.238	0.997159	0.000996163	-0.998155	
3.239	0.997613	0.000996616	-0.998609	
3.24	0.998027	0.00099703	-0.999024	
3.241	0.998402	0.000997404	-0.999399	
3.242	0.998737	0.000997739	-0.999735	
3.243	0.999033	0.000998035	-1.00003	
3.244	0.999289	0.000998291	-1.00029	
3.245	0.999507	0.000998508	-1.00051	
3.246	0.999684	0.000998686	-1.00068	
3.247	0.999822	0.000998824	-1.00082	
3.248	0.999921	0.000998922	-1.00092	
3.249	0.99998	0.000998981	-1.00098	
3.25	1	0.000999001	-1.001	
3.251	0.99998	0.000998981	-1.00098	
3.252	0.999921	0.000998922	-1.00092	
3.253	0.999822	0.000998824	-1.00082	
3.254	0.999684	0.000998686	-1.00068	
3.255	0.999507	0.000998508	-1.00051	
3.256	0.999289	0.000998291	-1.00029	
3.257	0.999033	0.000998035	-1.00003	
3.258	0.998737	0.000997739	-0.999735	
3.259	0.998402	0.000997404	-0.999399	
3.26	0.998027	0.00099703	-0.999024	
3.261	0.997613	0.000996616	-0.998609	
3.262	0.997159	0.000996163	-0.998155	
3.263	0.996666	0.00099567	-0.997662	
3.264	0.996134	0.000995138	-0.997129	
3.265	0.995562	0.000994567	-0.996557	
3.266	0.994951	0.000993957	-0.995945	
3.267	0.994301	0.000993307	-0.995294	
3.268	0.993611	0.000992619	-0.994604	
3.269	0.992883	0.000991891	-0.993874	
3.27	0.992115	0.000991124	-0.993106	
3.271	0.991308	0.000990317	-0.992298	
3.272	0.990461	0.000989472	-0.991451	
3.273	0.989576	0.000988588	-0.990565	
3.274	0.988652	0.000987664	-0.989639	
3.275	0.987688	0.000986702	-0.988675	
3.276	0.986686	0.0009857	-0.987672	
3.277	0.985645	0.00098466	-0.986629	
3.278	0.984564	0.000983581	-0.985548	
3.279	0.983445	0.000982463	-0.984428	
3.28	0.982287	0.000981306	-0.983269	
3.281	0.981091	0.00098011	-0.982071	
3.282	0.979855	0.000978876	-0.980834	
3.283	0.978581	0.000977603	-0.979559	
3.284	0.977268	0.000976292	-0.978244	
3.285	0.975917	0.000974942	-0.976892	
3.286	0.974527	0.000973553	-0.9755	
3.287	0.973099	0.000972126	-0.974071	
3.288	0.971632	0.000970661	-0.972602	
3.289	0.970127	0.000969157	-0.971096	
3.29	0.968583	0.000967616	-0.969551	
3.291	0.967001	0.000966035	-0.967968	
3.292	0.965382	0.000964417	-0.966346	
3.293	0.963724	0.000962761	-0.964686	
3.294	0.962028	0.000961067	-0.962989	
3.295	0.960294	0.000959334	-0.961253	
3.296	0.958522	0.000957564	-0.959479	
3.297	0.956712	0.000955756	-0.957668	
3.298	0.954865	0.000953911	-0.955818	
3.299	0.952979	0.000952027	-0.953931	
3.3	0.951057	0.000950106	-0.952007	
3.301	0.949096	0.000948148	-0.950044	
3.302	0.947098	0.000946152	-0.948044	
3.303	0.945063	0.000944119	-0.946007	
3.304	0.942991	0.000942048	-0.943933	
3.305	0.940881	0.000939941	-0.941821	
3.306	0.938734	0.000937796	-0.939672	
3.307	0.93655	0.000935614	-0.937486	
3.308	0.934329	0.000933396	-0.935262	
3.309	0.932071	0.00093114	-0.933002	
3.31	0.929776	0.000928848	-0.930705	
3.311	0.927445	0.000926519	-0.928372	
3.312	0.925077	0.000924153	-0.926001	
3.313	0.922673	0.000921751	-0.923594	
3.314	0.920232	0.000919313	-0.921151	
3.315	0.917755	0.000916838	-0.918671	
3.316	0.915241	0.000914327	-0.916155	
3.317	0.912692	0.00091178	-0.913603	
3.318	0.910106	0.000909197	-0.911015	
3.319	0.907484	0.000906578	-0.908391	
3.32	0.904827	0.000903923	-0.905731	
3.321	0.902134	0.000901233	-0.903035	
3.322	0.899405	0.000898507	-0.900304	
3.323	0.896641	0.000895745	-0.897537	
3.324	0.893841	0.000892948	-0.894734	
3.325	0.891007	0.000890116	-0.891897	
3.326	0.888136	0.000887249	-0.889024	
3.327	0.885231	0.000884347	-0.886116	
3.328	0.882291	0.00088141	-0.883173	
3.329	0.879316	0.000878438	-0.880195	
3.33	0.876307	0.000875431	-0.877182	
3.331	0.873262	0.00087239	-0.874135	
3.332	0.870184	0.000869314	-0.871053	
3.333	0.867071	0.000866204	-0.867937	
3.334	0.863923	0.00086306	-0.864786	
3.335	0.860742	0.000859882	-0.861602	
3.336	0.857527	0.00085667	-0.858383	
3.337	0.854277	0.000853424	-0.855131	
3.338	0.850994	0.000850144	-0.851845	
3.339	0.847678	0.000846831	-0.848525	
3.34	0.844328	0.000843484	-0.845171	
3.341	0.840945	0.000840104	-0.841785	
3.342	0.837528	0.000836691	-0.838365	
3.343	0.834078	0.000833245	-0.834912	
3.344	0.830596	0.000829766	-0.831426	
3.345	0.827081	0.000826254	-0.827907	
3.346	0.823533	0.00082271	-0.824355	
3.347	0.819952	0.000819133	-0.820771	
3.348	0.816339	0.000815524	-0.817155	
3.349	0.812694	0.000811882	-0.813506	
3.35	0.809017	0.000808209	-0.809825	
3.351	0.805308	0.000804503	-0.806112	
3.352	0.801567	0.000800766	-0.802368	
3.353	0.797794	0.000796997	-0.798591	
3.354	0.79399	0.000793197	-0.794784	
3.355	0.790155	0.000789366	-0.790944	
3.356	0.786288	0.000785503	-0.787074	
3.357	0.782391	0.000781609	-0.783172	
3.358	0.778462	0.000777685	-0.77924	
3.359	0.774503	0.000773729	-0.775277	
3.36	0.770513	0.000769743	-0.771283	
3.361	0.766493	0.000765727	-0.767259	
3.362	0.762443	0.000761681	-0.763204	
3.363	0.758362	0.000757604	-0.75912	
3.364	0.754251	0.000753498	-0.755005	
3.365	0.750111	0.000749362	-0.75086	
3.366	0.745941	0.000745196	-0.746686	
3.367	0.741742	0.000741001	-0.742483	
3.368	0.737513	0.000736776	-0.73825	
3.369	0.733255	0.000732523	-0.733988	
3.37	0.728969	0.00072824	-0.729697	
3.371	0.724653	0.000723929	-0.725377	
3.372	0.720309	0.000719589	-0.721029	
3.373	0.715936	0.000715221	-0.716652	
3.374	0.711536	0.000710825	-0.712247	
3.375	0.707107	0.0007064	-0.707813	
3.376	0.70265	0.000701948	-0.703352	
3.377	0.698165	0.000697468	-0.698863	
3.378	0.693653	0.00069296	-0.694346	
3.379	0.689114	0.000688425	-0.689802	
3.38	0.684547	0.000683863	-0.685231	
3.381	0.679953	0.000679274	-0.680633	
3.382	0.675333	0.000674658	-0.676007	
3.383	0.670686	0.000670016	-0.671356	
3.384	0.666012	0.000665347	-0.666677	
3.385	0.661312	0.000660651	-0.661973	
3.386	0.656586	0.00065593	-0.657242	
3.387	0.651834	0.000651183	-0.652485	
3.388	0.647056	0.00064641	-0.647702	
3.389	0.642253	0.000641611	-0.642894	
3.39	0.637424	0.000636787	-0.638061	
3.391	0.63257	0.000631938	-0.633202	
3.392	0.627691	0.000627064	-0.628318	
3.393	0.622788	0.000622166	-0.62341	
3.394	0.61786	0.000617242	-0.618477	
3.395	0.612907	0.000612295	-0.613519	
3.396	0.60793	0.000607323	-0.608538	
3.397	0.60293	0.000602327	-0.603532	
3.398	0.597905	0.000597308	-0.598502	
3.399	0.592857	0.000592265	-0.593449	
3.4	0.587785	0.000587198	-0.588372	
3.401	0.58269	0.000582108	-0.583273	
3.402	0.577573	0.000576996	-0.57815	
3.403	0.572432	0.00057186	-0.573004	
3.404	0.567269	0.000566702	-0.567836	
3.405	0.562083	0.000561522	-0.562645	
3.406	0.556876	0.000556319	-0.557432	
3.407	0.551646	0.000551095	-0.552197	
3.408	0.546394	0.000545848	-0.54694	
3.409	0.541121	0.000540581	-0.541662	
3.41	0.535827	0.000535292	-0.536362	
3.411	0.530511	0.000529981	-0.531041	
3.412	0.525175	0.00052465	-0.525699	
3.413	0.519817	0.000519298	-0.520337	
3.414	0.51444	0.000513926	-0.514953	
3.415	0.509041	0.000508533	-0.50955	
3.416	0.503623	0.00050312	-0.504126	
3.417	0.498185	0.000497687	-0.498683	
3.418	0.492727	0.246364	-0.739091	
3.419	0.48725	0.243625	-0.730875	
3.42	0.481754	0.240877	-0.722631	
3.421	0.476238	0.238119	-0.714357	
3.422	0.470704	0.235352	-0.706056	
3.423	0.465151	0.232576	-0.697727	
3.424	0.45958	0.22979	-0.68937	
3.425	0.45399	0.226995	-0.680986	
3.426	0.448383	0.224192	-0.672575	
3.427	0.442758	0.221379	-0.664137	
3.428	0.437116	0.218558	-0.655674	
3.429	0.431456	0.215728	-0.647184	
3.43	0.425779	0.21289	-0.638669	
3.431	0.420086	0.210043	-0.630129	
3.432	0.414376	0.207188	-0.621563	
3.433	0.408649	0.204325	-0.612974	
3.434	0.402906	0.201453	-0.60436	
3.435	0.397148	0.198574	-0.595722	
3.436	0.391374	0.195687	-0.587061	
3.437	0.385584	0.192792	-0.578376	
3.438	0.379779	0.18989	-0.569669	
3.439	0.373959	0.18698	-0.560939	
3.44	0.368125	0.184062	-0.552187	
3.441	0.362275	0.181138	-0.543413	
3.442	0.356412	0.178206	-0.534618	
3.443	0.350534	0.175267	-0.525801	
3.444	0.344643	0.172321	-0.516964	
3.445	0.338738	0.169369	-0.508107	
3.446	0.33282	0.16641	-0.499229	
3.447	0.326888	0.163444	-0.490332	
3.448	0.320944	0.160472	-0.481415	
3.449	0.314987	0.157493	-0.47248	
3.45	0.309017	0.154508	-0.463525	
3.451	0.303035	0.151518	-0.454553	
3.452	0.297042	0.148521	-0.445562	
3.453	0.291036	0.145518	-0.436554	
3.454	0.285019	0.14251	-0.427529	
3.455	0.278991	0.139496	-0.418487	
3.456	0.272952	0.136476	-0.409428	
3.457	0.266902	0.133451	-0.400353	
3.458	0.260842	0.130421	-0.391262	
3.459	0.254771	0.127385	-0.382156	
3.46	0.24869	0.124345	-0.373035	
3.461	0.242599	0.1213	-0.363899	
3.462	0.236499	0.118249	-0.354748	
3.463	0.230389	0.115195	-0.345584	
3.464	0.224271	0.112135	-0.336406	
3.465	0.218143	0.109072	-0.327215	
3.466	0.212007	0.106004	-0.318011	
3.467	0.205863	0.102931	-0.308794	
3.468	0.19971	0.099855	-0.299565	
3.469	0.193549	0.0967747	-0.290324	
3.47	0.187381	0.0936907	-0.281072	
3.471	0.181206	0.0906029	-0.271809	
3.472	0.175023	0.0875115	-0.262535	
3.473	0.168833	0.0844167	-0.25325	
3.474	0.162637	0.0813186	-0.243956	
3.475	0.156434	0.0782172	-0.234652	
3.476	0.150226	0.0751128	-0.225338	
3.477	0.144011	0.0720054	-0.216016	
3.478	0.13779	0.0688951	-0.206685	
3.479	0.131564	0.0657822	-0.197347	
3.48	0.125333	0.0626666	-0.188	
3.481	0.119097	0.0595486	-0.178646	
3.482	0.112856	0.0564282	-0.169285	
3.483	0.106611	0.0533056	-0.159917	
3.484	0.100362	0.0501809	-0.150543	
3.485	0.0941083	0.0470542	-0.141162	
3.486	0.0878512	0.0439256	-0.131777	
3.487	0.0815906	0.0407953	-0.122386	
3.488	0.0753268	0.0376634	-0.11299	
3.489	0.06906	0.03453	-0.10359	
3.49	0.0627905	0.0313953	-0.0941858	
3.491	0.0565185	0.0282593	-0.0847778	
3.492	0.0502443	0.0251222	-0.0753665	
3.493	0.0439681	0.0219841	-0.0659522	
3.494	0.0376902	0.0188451	-0.0565353	
3.495	0.0314108	0.0157054	-0.0471161	
3.496	0.0251301	0.012565	-0.0376951	
3.497	0.0188484	0.00942422	-0.0282727	
3.498	0.012566	0.00628302	-0.0188491	
3.499	0.00628314	0.00314157	-0.00942472	
3.5	1.72392e-12	8.61962e-13	-2.58589e-12	
3.501	-0.00628314	-0.00314157	0.00942472	
3.502	-0.012566	-0.00628302	0.0188491	
3.503	-0.0188484	-0.00942422	0.0282727	
3.504	-0.0251301	-0.012565	0.0376951	
3.505	-0.0314108	-0.0157054	0.0471161	
3.506	-0.0376902	-0.0188451	0.0565353	
3.507	-0.0439681	-0.0219841	0.0659522	
3.508	-0.0502443	-0.0251222	0.0753665	
3.509	-0.0565185	-0.0282593	0.0847778	
3.51	-0.0627905	-0.0313953	0.0941858	
3.511	-0.06906	-0.03453	0.10359	
3.512	-0.0753268	-0.0376634	0.11299	
3.513	-0.0815906	-0.0407953	0.122386	
3.514	-0.0878512	-0.0439256	0.131777	
3.515	-0.0941083	-0.0470542	0.141162	
3.516	-0.100362	-0.0501809	0.150543	
3.517	-0.106611	-0.0533056	0.159917	
3.518	-0.112856	-0.0564282	0.169285	
3.519	-0.119097	-0.0595486	0.178646	
3.52	-0.125333	-0.0626666	0.188	
3.521	-0.131564	-0.0657822	0.197347	
3.522	-0.13779	-0.0688951	0.206685	
3.523	-0.144011	-0.0720054	0.216016	
3.524	-0.150226	-0.0751128	0.225338	
3.525	-0.156434	-0.0782172	0.234652	
3.526	-0.162637	-0.0813186	0.243956	
3.527	-0.168833	-0.0844167	0.25325	
3.528	-0.175023	-0.0875115	0.262535	
3.529	-0.181206	-0.0906029	0.271809	
3.53	-0.187381	-0.0936907	0.281072	
3.531	-0.193549	-0.0967747	0.290324	
3.532	-0.19971	-0.099855	0.299565	
3.533	-0.205863	-0.102931	0.308794	
3.534	-0.212007	-0.106004	0.318011	
3.535	-0.218143	-0.109072	0.327215	
3.536	-0.224271	-0.112135	0.336406	
3.537	-0.230389	-0.115195	0.345584	
3.538	-0.236499	-0.118249	0.354748	
3.539	-0.242599	-0.1213	0.363899	
3.54	-0.24869	-0.124345	0.373035	
3.541	-0.254771	-0.127385	0.382156	
3.542	-0.260842	-0.130421	0.391262	
3.543	-0.266902	-0.133451	0.400353	
3.544	-0.272952	-0.136476	0.409428	
3.545	-0.278991	-0.139496	0.418487	
3.546	-0.285019	-0.14251	0.427529	
3.547	-0.291036	-0.145518	0.436554	
3.548	-0.297042	-0.148521	0.445562	
3.549	-0.303035	-0.151518	0.454553	
3.55	-0.309017	-0.154508	0.463525	
3.551	-0.314987	-0.157493	0.47248	
3.552	-0.320944	-0.160472	0.481415	
3.553	-0.326888	-0.163444	0.490332	
3.554	-0.33282	-0.16641	0.499229	
3.555	-0.338738	-0.169369	0.508107	
3.556	-0.344643	-0.172321	0.516964	
3.557	-0.350534	-0.175267	0.525801	
3.558	-0.356412	-0.178206	0.534618	
3.559	-0.362275	-0.181138	0.543413	
3.56	-0.368125	-0.184062	0.552187	
3.561	-0.373959	-0.18698	0.560939	
3.562	-0.379779	-0.18989	0.569669	
3.563	-0.385584	-0.192792	0.578376	
3.564	-0.391374	-0.195687	0.587061	
3.565	-0.397148	-0.198574	0.595722	
3.566	-0.402906	-0.201453	0.60436	
3.567	-0.408649	-0.204325	0.612974	
3.568	-0.414376	-0.207188	0.621563	
3.569	-0.420086	-0.210043	0.630129	
3.57	-0.425779	-0.21289	0.638669	
3.571	-0.431456	-0.215728	0.647184	
3.572	-0.437116	-0.218558	0.655674	
3.573	-0.442758	-0.221379	0.664137	
3.574	-0.448383	-0.224192	0.672575	
3.575	-0.45399	-0.226995	0.680986	
3.576	-0.45958	-0.22979	0.68937	
3.577	-0.465151	-0.232576	0.697727	
3.578	-0.470704	-0.235352	0.706056	
3.579	-0.476238	-0.238119	0.714357	
3.58	-0.481754	-0.240877	0.722631	
3.581	-0.48725	-0.243625	0.730875	
3.582	-0.492727	-0.246364	0.739091	
3.583	-0.498185	-0.249093	0.747278	
3.584	-0.503623	-0.251812	0.755435	
3.585	-0.509041	-0.254521	0.763562	
3.586	-0.51444	-0.25722	0.771659	
3.587	-0.519817	-0.259909	0.779726	
3.588	-0.525175	-0.262587	0.787762	
3.589	-0.530511	-0.265256	0.795767	
3.59	-0.535827	-0.267913	0.80374	
3.591	-0.541121	-0.270561	0.811682	
3.592	-0.546394	-0.273197	0.819592	
3.593	-0.551646	-0.275823	0.827469	
3.594	-0.556876	-0.278438	0.835313	
3.595	-0.562083	-0.281042	0.843125	
3.596	-0.567269	-0.283634	0.850903	
3.597	-0.572432	-0.286216	0.858648	
3.598	-0.577573	-0.288786	0.866359	
3.599	-0.58269	-0.291345	0.874036	
3.6	-0.587785	-0.293893	0.881678	
3.601	-0.592857	-0.296428	0.889285	
3.602	-0.597905	-0.298952	0.896857	
3.603	-0.60293	-0.301465	0.904394	
3.604	-0.60793	-0.303965	0.911895	
3.605	-0.612907	-0.306454	0.919361	
3.606	-0.61786	-0.30893	0.926789	
3.607	-0.622788	-0.311394	0.934182	
3.608	-0.627691	-0.313846	0.941537	
3.609	-0.63257	-0.316285	0.948855	
3.61	-0.637424	-0.318712	0.956136	
3.611	-0.642253	-0.321126	0.963379	
3.612	-0.647056	-0.323528	0.970584	
