t 1 2 jL0100 jV0200 
0.007594 -0.227502 -2.68749 2.45999 -2.45999
0.007595 -0.248334 -2.70562 2.45729 -2.45729
0.007596 -0.269076 -2.72365 2.45457 -2.45457
0.007597 -0.289729 -2.74157 2.45184 -2.45184
0.007598 -0.310291 -2.75938 2.44909 -2.44909
0.007599 -0.330762 -2.77709 2.44632 -2.44632
0.0076 -0.351141 -2.79468 2.44354 -2.44354
0.007601 -0.371427 -2.81216 2.44073 -2.44073
0.007602 -0.39162 -2.82953 2.43791 -2.43791
0.007603 -0.411718 -2.84679 2.43507 -2.43507
0.007604 -0.431721 -2.86394 2.43222 -2.43222
0.007605 -0.451628 -2.88098 2.42935 -2.42935
0.007606 -0.471438 -2.8979 2.42646 -2.42646
0.007607 -0.491151 -2.9147 2.42355 -2.42355
0.007608 -0.510765 -2.93139 2.42063 -2.42063
0.007609 -0.530281 -2.94797 2.41769 -2.41769
0.00761 -0.549696 -2.96443 2.41473 -2.41473
0.007611 -0.569011 -2.98077 2.41176 -2.41176
0.007612 -0.588224 -2.99699 2.40877 -2.40877
0.007613 -0.607335 -3.0131 2.40577 -2.40577
0.007614 -0.626343 -3.02909 2.40274 -2.40274
0.007615 -0.645247 -3.04496 2.39971 -2.39971
0.007616 -0.664047 -3.0607 2.39665 -2.39665
0.007617 -0.682742 -3.07633 2.39359 -2.39359
0.007618 -0.701331 -3.09183 2.3905 -2.3905
0.007619 -0.719814 -3.10722 2.3874 -2.3874
0.00762 -0.738188 -3.12248 2.38429 -2.38429
0.007621 -0.756455 -3.13761 2.38116 -2.38116
0.007622 -0.774613 -3.15263 2.37801 -2.37801
0.007623 -0.792662 -3.16751 2.37485 -2.37485
0.007624 -0.8106 -3.18228 2.37168 -2.37168
0.007625 -0.828427 -3.19692 2.36849 -2.36849
0.007626 -0.846143 -3.21143 2.36528 -2.36528
0.007627 -0.863746 -3.22581 2.36207 -2.36207
0.007628 -0.881236 -3.24007 2.35883 -2.35883
0.007629 -0.898613 -3.2542 2.35559 -2.35559
0.00763 -0.915875 -3.2682 2.35232 -2.35232
0.007631 -0.933021 -3.28207 2.34905 -2.34905
0.007632 -0.950052 -3.29581 2.34576 -2.34576
0.007633 -0.966967 -3.30942 2.34246 -2.34246
0.007634 -0.983765 -3.32291 2.33914 -2.33914
0.007635 -1.00044 -3.33626 2.33581 -2.33581
0.007636 -1.01701 -3.34947 2.33247 -2.33247
0.007637 -1.03345 -3.36256 2.32911 -2.32911
0.007638 -1.04977 -3.37551 2.32574 -2.32574
0.007639 -1.06597 -3.38833 2.32236 -2.32236
0.00764 -1.08205 -3.40102 2.31897 -2.31897
0.007641 -1.09801 -3.41357 2.31556 -2.31556
0.007642 -1.11385 -3.42599 2.31214 -2.31214
0.007643 -1.12956 -3.43827 2.30871 -2.30871
0.007644 -1.14515 -3.45042 2.30526 -2.30526
0.007645 -1.16062 -3.46243 2.30181 -2.30181
0.007646 -1.17596 -3.4743 2.29834 -2.29834
0.007647 -1.19118 -3.48604 2.29486 -2.29486
0.007648 -1.20627 -3.49763 2.29137 -2.29137
0.007649 -1.22123 -3.5091 2.28786 -2.28786
0.00765 -1.23607 -3.52042 2.28435 -2.28435
0.007651 -1.25078 -3.5316 2.28082 -2.28082
0.007652 -1.26536 -3.54264 2.27729 -2.27729
0.007653 -1.27981 -3.55355 2.27374 -2.27374
0.007654 -1.29413 -3.56431 2.27018 -2.27018
0.007655 -1.30832 -3.57493 2.26661 -2.26661
0.007656 -1.32238 -3.58541 2.26303 -2.26303
0.007657 -1.33631 -3.59575 2.25944 -2.25944
0.007658 -1.35011 -3.60595 2.25584 -2.25584
0.007659 -1.36378 -3.616 2.25223 -2.25223
0.00766 -1.37731 -3.62592 2.24861 -2.24861
0.007661 -1.39071 -3.63569 2.24497 -2.24497
0.007662 -1.40398 -3.64531 2.24133 -2.24133
0.007663 -1.41711 -3.65479 2.23768 -2.23768
0.007664 -1.43011 -3.66413 2.23402 -2.23402
0.007665 -1.44297 -3.67332 2.23036 -2.23036
0.007666 -1.45569 -3.68237 2.22668 -2.22668
0.007667 -1.46828 -3.69127 2.22299 -2.22299
0.007668 -1.48074 -3.70003 2.2193 -2.2193
0.007669 -1.49305 -3.70864 2.21559 -2.21559
0.00767 -1.50523 -3.71711 2.21188 -2.21188
0.007671 -1.51727 -3.72542 2.20816 -2.20816
0.007672 -1.52916 -3.73359 2.20443 -2.20443
0.007673 -1.54093 -3.74162 2.20069 -2.20069
0.007674 -1.55255 -3.74949 2.19694 -2.19694
0.007675 -1.56403 -3.75722 2.19319 -2.19319
0.007676 -1.57537 -3.7648 2.18943 -2.18943
0.007677 -1.58656 -3.77223 2.18566 -2.18566
0.007678 -1.59762 -3.77951 2.18189 -2.18189
0.007679 -1.60854 -3.78664 2.1781 -2.1781
0.00768 -1.61931 -3.79362 2.17431 -2.17431
0.007681 -1.62994 -3.80045 2.17052 -2.17052
0.007682 -1.64042 -3.80714 2.16671 -2.16671
0.007683 -1.65077 -3.81367 2.1629 -2.1629
0.007684 -1.66096 -3.82005 2.15908 -2.15908
0.007685 -1.67102 -3.82628 2.15526 -2.15526
0.007686 -1.68093 -3.83236 2.15143 -2.15143
0.007687 -1.69069 -3.83829 2.1476 -2.1476
0.007688 -1.70031 -3.84406 2.14376 -2.14376
0.007689 -1.70978 -3.84969 2.13991 -2.13991
0.00769 -1.71911 -3.85516 2.13606 -2.13606
0.007691 -1.72828 -3.86048 2.1322 -2.1322
0.007692 -1.73732 -3.86565 2.12834 -2.12834
0.007693 -1.7462 -3.87067 2.12447 -2.12447
0.007694 -1.75494 -3.87553 2.12059 -2.12059
0.007695 -1.76352 -3.88024 2.11672 -2.11672
0.007696 -1.77196 -3.8848 2.11283 -2.11283
0.007697 -1.78025 -3.8892 2.10895 -2.10895
0.007698 -1.78839 -3.89345 2.10506 -2.10506
0.007699 -1.79638 -3.89754 2.10116 -2.10116
0.0077 -1.80423 -3.90149 2.09726 -2.09726
0.007701 -1.81192 -3.90527 2.09336 -2.09336
0.007702 -1.81946 -3.90891 2.08945 -2.08945
0.007703 -1.82685 -3.91239 2.08554 -2.08554
0.007704 -1.83409 -3.91571 2.08163 -2.08163
0.007705 -1.84117 -3.91888 2.07771 -2.07771
0.007706 -1.84811 -3.9219 2.07379 -2.07379
0.007707 -1.85489 -3.92476 2.06986 -2.06986
0.007708 -1.86153 -3.92746 2.06594 -2.06594
0.007709 -1.86801 -3.93002 2.06201 -2.06201
0.00771 -1.87433 -3.93241 2.05808 -2.05808
0.007711 -1.88051 -3.93465 2.05414 -2.05414
0.007712 -1.88653 -3.93674 2.05021 -2.05021
0.007713 -1.89239 -3.93867 2.04627 -2.04627
0.007714 -1.89811 -3.94044 2.04233 -2.04233
0.007715 -1.90367 -3.94206 2.03839 -2.03839
0.007716 -1.90907 -3.94352 2.03445 -2.03445
0.007717 -1.91432 -3.94483 2.0305 -2.0305
0.007718 -1.91942 -3.94598 2.02656 -2.02656
0.007719 -1.92436 -3.94697 2.02261 -2.02261
0.00772 -1.92915 -3.94781 2.01866 -2.01866
0.007721 -1.93378 -3.9485 2.01472 -2.01472
0.007722 -1.93826 -3.94902 2.01077 -2.01077
0.007723 -1.94258 -3.9494 2.00682 -2.00682
0.007724 -1.94674 -3.94961 2.00287 -2.00287
0.007725 -1.95075 -3.94967 1.99892 -1.99892
0.007726 -1.95461 -3.94958 1.99497 -1.99497
0.007727 -1.9583 -3.94932 1.99102 -1.99102
0.007728 -1.96185 -3.94892 1.98707 -1.98707
0.007729 -1.96523 -3.94835 1.98312 -1.98312
0.00773 -1.96846 -3.94763 1.97917 -1.97917
0.007731 -1.97153 -3.94676 1.97523 -1.97523
0.007732 -1.97445 -3.94573 1.97128 -1.97128
0.007733 -1.9772 -3.94454 1.96734 -1.96734
0.007734 -1.9798 -3.9432 1.96339 -1.96339
0.007735 -1.98225 -3.9417 1.95945 -1.95945
0.007736 -1.98453 -3.94004 1.95551 -1.95551
0.007737 -1.98666 -3.93823 1.95157 -1.95157
0.007738 -1.98864 -3.93627 1.94763 -1.94763
0.007739 -1.99045 -3.93415 1.9437 -1.9437
0.00774 -1.99211 -3.93187 1.93976 -1.93976
0.007741 -1.99361 -3.92944 1.93583 -1.93583
0.007742 -1.99495 -3.92685 1.9319 -1.9319
0.007743 -1.99613 -3.92411 1.92798 -1.92798
0.007744 -1.99716 -3.92121 1.92406 -1.92406
0.007745 -1.99803 -3.91816 1.92014 -1.92014
0.007746 -1.99874 -3.91496 1.91622 -1.91622
0.007747 -1.99929 -3.9116 1.91231 -1.91231
0.007748 -1.99968 -3.90808 1.9084 -1.9084
0.007749 -1.99992 -3.90441 1.90449 -1.90449
0.00775 -2 -3.90059 1.90059 -1.90059
0.007751 -1.99992 -3.89661 1.89669 -1.89669
0.007752 -1.99968 -3.89248 1.8928 -1.8928
0.007753 -1.99929 -3.88819 1.88891 -1.88891
0.007754 -1.99874 -3.88376 1.88502 -1.88502
0.007755 -1.99803 -3.87916 1.88114 -1.88114
0.007756 -1.99716 -3.87442 1.87726 -1.87726
0.007757 -1.99613 -3.86952 1.87339 -1.87339
0.007758 -1.99495 -3.86447 1.86952 -1.86952
0.007759 -1.99361 -3.85927 1.86566 -1.86566
0.00776 -1.99211 -3.85391 1.8618 -1.8618
0.007761 -1.99045 -3.8484 1.85795 -1.85795
0.007762 -1.98864 -3.84274 1.85411 -1.85411
0.007763 -1.98666 -3.83693 1.85027 -1.85027
0.007764 -1.98453 -3.83097 1.84643 -1.84643
0.007765 -1.98225 -3.82485 1.8426 -1.8426
0.007766 -1.9798 -3.81859 1.83878 -1.83878
0.007767 -1.9772 -3.81217 1.83497 -1.83497
0.007768 -1.97445 -3.8056 1.83116 -1.83116
0.007769 -1.97153 -3.79889 1.82736 -1.82736
0.00777 -1.96846 -3.79202 1.82356 -1.82356
0.007771 -1.96523 -3.785 1.81977 -1.81977
0.007772 -1.96185 -3.77784 1.81599 -1.81599
0.007773 -1.9583 -3.77052 1.81222 -1.81222
0.007774 -1.95461 -3.76306 1.80845 -1.80845
0.007775 -1.95075 -3.75544 1.80469 -1.80469
0.007776 -1.94674 -3.74768 1.80094 -1.80094
0.007777 -1.94258 -3.73977 1.7972 -1.7972
0.007778 -1.93826 -3.73172 1.79346 -1.79346
0.007779 -1.93378 -3.72351 1.78973 -1.78973
0.00778 -1.92915 -3.71516 1.78601 -1.78601
0.007781 -1.92436 -3.70666 1.7823 -1.7823
0.007782 -1.91942 -3.69802 1.7786 -1.7786
0.007783 -1.91432 -3.68923 1.77491 -1.77491
0.007784 -1.90907 -3.68029 1.77122 -1.77122
0.007785 -1.90367 -3.67121 1.76755 -1.76755
0.007786 -1.89811 -3.66199 1.76388 -1.76388
0.007787 -1.89239 -3.65262 1.76022 -1.76022
0.007788 -1.88653 -3.6431 1.75657 -1.75657
0.007789 -1.88051 -3.63344 1.75294 -1.75294
0.00779 -1.87433 -3.62364 1.74931 -1.74931
0.007791 -1.86801 -3.61369 1.74569 -1.74569
0.007792 -1.86153 -3.60361 1.74208 -1.74208
0.007793 -1.85489 -3.59338 1.73848 -1.73848
0.007794 -1.84811 -3.583 1.73489 -1.73489
0.007795 -1.84117 -3.57249 1.73132 -1.73132
0.007796 -1.83409 -3.56184 1.72775 -1.72775
0.007797 -1.82685 -3.55104 1.72419 -1.72419
0.007798 -1.81946 -3.5401 1.72065 -1.72065
0.007799 -1.81192 -3.52903 1.71711 -1.71711
0.0078 -1.80423 -3.51781 1.71359 -1.71359
0.007801 -1.79638 -3.50646 1.71008 -1.71008
0.007802 -1.78839 -3.49497 1.70658 -1.70658
0.007803 -1.78025 -3.48334 1.70309 -1.70309
0.007804 -1.77196 -3.47157 1.69961 -1.69961
0.007805 -1.76352 -3.45967 1.69614 -1.69614
0.007806 -1.75494 -3.44762 1.69269 -1.69269
0.007807 -1.7462 -3.43545 1.68925 -1.68925
0.007808 -1.73732 -3.42313 1.68582 -1.68582
0.007809 -1.72828 -3.41069 1.6824 -1.6824
0.00781 -1.71911 -3.3981 1.679 -1.679
0.007811 -1.70978 -3.38539 1.67561 -1.67561
0.007812 -1.70031 -3.37254 1.67223 -1.67223
0.007813 -1.69069 -3.35955 1.66886 -1.66886
0.007814 -1.68093 -3.34644 1.66551 -1.66551
0.007815 -1.67102 -3.33319 1.66217 -1.66217
0.007816 -1.66096 -3.31981 1.65884 -1.65884
0.007817 -1.65077 -3.30629 1.65553 -1.65553
0.007818 -1.64042 -3.29265 1.65223 -1.65223
0.007819 -1.62994 -3.27888 1.64894 -1.64894
0.00782 -1.61931 -3.26498 1.64567 -1.64567
0.007821 -1.60854 -3.25095 1.64241 -1.64241
0.007822 -1.59762 -3.23679 1.63917 -1.63917
0.007823 -1.58656 -3.2225 1.63594 -1.63594
0.007824 -1.57537 -3.20809 1.63272 -1.63272
0.007825 -1.56403 -3.19355 1.62952 -1.62952
0.007826 -1.55255 -3.17888 1.62634 -1.62634
0.007827 -1.54093 -3.16409 1.62317 -1.62317
0.007828 -1.52916 -3.14917 1.62001 -1.62001
0.007829 -1.51727 -3.13413 1.61687 -1.61687
0.00783 -1.50523 -3.11897 1.61374 -1.61374
0.007831 -1.49305 -3.10368 1.61063 -1.61063
0.007832 -1.48074 -3.08827 1.60753 -1.60753
0.007833 -1.46828 -3.07274 1.60445 -1.60445
0.007834 -1.45569 -3.05708 1.60139 -1.60139
0.007835 -1.44297 -3.04131 1.59834 -1.59834
0.007836 -1.43011 -3.02541 1.59531 -1.59531
0.007837 -1.41711 -3.0094 1.59229 -1.59229
0.007838 -1.40398 -2.99326 1.58929 -1.58929
0.007839 -1.39071 -2.97701 1.5863 -1.5863
0.00784 -1.37731 -2.96064 1.58333 -1.58333
0.007841 -1.36378 -2.94416 1.58038 -1.58038
0.007842 -1.35011 -2.92756 1.57744 -1.57744
0.007843 -1.33631 -2.91084 1.57453 -1.57453
0.007844 -1.32238 -2.89401 1.57162 -1.57162
0.007845 -1.30832 -2.87706 1.56874 -1.56874
0.007846 -1.29413 -2.86 1.56587 -1.56587
0.007847 -1.27981 -2.84283 1.56302 -1.56302
0.007848 -1.26536 -2.82554 1.56018 -1.56018
0.007849 -1.25078 -2.80814 1.55737 -1.55737
0.00785 -1.23607 -2.79064 1.55457 -1.55457
0.007851 -1.22123 -2.77302 1.55179 -1.55179
0.007852 -1.20627 -2.75529 1.54902 -1.54902
0.007853 -1.19118 -2.73745 1.54627 -1.54627
0.007854 -1.17596 -2.71951 1.54355 -1.54355
0.007855 -1.16062 -2.70146 1.54084 -1.54084
0.007856 -1.14515 -2.6833 1.53814 -1.53814
0.007857 -1.12956 -2.66503 1.53547 -1.53547
0.007858 -1.11385 -2.64666 1.53281 -1.53281
0.007859 -1.09801 -2.62819 1.53018 -1.53018
0.00786 -1.08205 -2.60961 1.52756 -1.52756
0.007861 -1.06597 -2.59093 1.52496 -1.52496
0.007862 -1.04977 -2.57215 1.52238 -1.52238
0.007863 -1.03345 -2.55326 1.51981 -1.51981
0.007864 -1.01701 -2.53427 1.51727 -1.51727
0.007865 -1.00044 -2.51519 1.51474 -1.51474
0.007866 -0.983765 -2.496 1.51224 -1.51224
0.007867 -0.966967 -2.47672 1.50975 -1.50975
0.007868 -0.950052 -2.45734 1.50729 -1.50729
0.007869 -0.933021 -2.43786 1.50484 -1.50484
0.00787 -0.915874 -2.41828 1.50241 -1.50241
0.007871 -0.898613 -2.39861 1.5 -1.5
0.007872 -0.881236 -2.37885 1.49761 -1.49761
0.007873 -0.863746 -2.35899 1.49524 -1.49524
0.007874 -0.846143 -2.33904 1.49289 -1.49289
0.007875 -0.828427 -2.31899 1.49057 -1.49057
0.007876 -0.8106 -2.29886 1.48826 -1.48826
0.007877 -0.792662 -2.27863 1.48597 -1.48597
0.007878 -0.774613 -2.25831 1.4837 -1.4837
0.007879 -0.756455 -2.23791 1.48145 -1.48145
0.00788 -0.738188 -2.21741 1.47922 -1.47922
0.007881 -0.719813 -2.19683 1.47702 -1.47702
0.007882 -0.701331 -2.17616 1.47483 -1.47483
0.007883 -0.682742 -2.15541 1.47266 -1.47266
0.007884 -0.664047 -2.13457 1.47052 -1.47052
0.007885 -0.645247 -2.11364 1.4684 -1.4684
0.007886 -0.626343 -2.09263 1.46629 -1.46629
0.007887 -0.607335 -2.07154 1.46421 -1.46421
0.007888 -0.588224 -2.05037 1.46215 -1.46215
0.007889 -0.569011 -2.02912 1.46011 -1.46011
0.00789 -0.549696 -2.00779 1.45809 -1.45809
0.007891 -0.530281 -1.98637 1.45609 -1.45609
0.007892 -0.510765 -1.96488 1.45412 -1.45412
0.007893 -0.491151 -1.94331 1.45216 -1.45216
0.007894 -0.471438 -1.92167 1.45023 -1.45023
0.007895 -0.451628 -1.89995 1.44832 -1.44832
0.007896 -0.431721 -1.87815 1.44643 -1.44643
0.007897 -0.411718 -1.85628 1.44456 -1.44456
0.007898 -0.39162 -1.83434 1.44272 -1.44272
0.007899 -0.371427 -1.81232 1.4409 -1.4409
0.0079 -0.351141 -1.79024 1.43909 -1.43909
0.007901 -0.330762 -1.76808 1.43732 -1.43732
0.007902 -0.310291 -1.74585 1.43556 -1.43556
0.007903 -0.289728 -1.72355 1.43382 -1.43382
0.007904 -0.269076 -1.70119 1.43211 -1.43211
0.007905 -0.248333 -1.67875 1.43042 -1.43042
0.007906 -0.227502 -1.65626 1.42875 -1.42875
0.007907 -0.206583 -1.63369 1.42711 -1.42711
0.007908 -0.185577 -1.61106 1.42549 -1.42549
0.007909 -0.164485 -1.58837 1.42389 -1.42389
0.00791 -0.143307 -1.56562 1.42231 -1.42231
0.007911 -0.122045 -1.5428 1.42076 -1.42076
0.007912 -0.100698 -1.51992 1.41922 -1.41922
0.007913 -0.0792693 -1.49698 1.41772 -1.41772
0.007914 -0.0577581 -1.47399 1.41623 -1.41623
0.007915 -0.0361656 -1.45093 1.41477 -1.41477
0.007916 -0.0144928 -1.42782 1.41333 -1.41333
0.007917 0.0072596 -1.40465 1.41191 -1.41191
0.007918 0.0290907 -1.38143 1.41052 -1.41052
0.007919 0.0509995 -1.35815 1.40915 -1.40915
0.00792 0.0729853 -1.33482 1.4078 -1.4078
0.007921 0.0950472 -1.31143 1.40648 -1.40648
0.007922 0.117184 -1.288 1.40518 -1.40518
0.007923 0.139396 -1.26451 1.4039 -1.4039
0.007924 0.161681 -1.24097 1.40265 -1.40265
0.007925 0.184038 -1.21738 1.40142 -1.40142
0.007926 0.206467 -1.19375 1.40022 -1.40022
0.007927 0.228967 -1.17007 1.39903 -1.39903
0.007928 0.251537 -1.14634 1.39788 -1.39788
0.007929 0.274176 -1.12257 1.39674 -1.39674
0.00793 0.296883 -1.09875 1.39563 -1.39563
0.007931 0.319657 -1.07489 1.39454 -1.39454
0.007932 0.342498 -1.05098 1.39348 -1.39348
0.007933 0.365404 -1.02704 1.39244 -1.39244
0.007934 0.388374 -1.00305 1.39143 -1.39143
0.007935 0.411408 -0.979028 1.39044 -1.39044
0.007936 0.434505 -0.954964 1.38947 -1.38947
0.007937 0.457664 -0.930862 1.38853 -1.38853
0.007938 0.480884 -0.906724 1.38761 -1.38761
0.007939 0.504163 -0.88255 1.38671 -1.38671
0.00794 0.527502 -0.85834 1.38584 -1.38584
0.007941 0.550899 -0.834098 1.385 -1.385
0.007942 0.574353 -0.809822 1.38417 -1.38417
0.007943 0.597863 -0.785514 1.38338 -1.38338
0.007944 0.621428 -0.761175 1.3826 -1.3826
0.007945 0.645048 -0.736806 1.38185 -1.38185
0.007946 0.668722 -0.712408 1.38113 -1.38113
0.007947 0.692448 -0.687981 1.38043 -1.38043
0.007948 0.716226 -0.663528 1.37975 -1.37975
0.007949 0.740054 -0.639048 1.3791 -1.3791
0.00795 0.763932 -0.614543 1.37848 -1.37848
0.007951 0.787859 -0.590014 1.37787 -1.37787
0.007952 0.811834 -0.565462 1.3773 -1.3773
0.007953 0.835855 -0.540887 1.37674 -1.37674
0.007954 0.859923 -0.516291 1.37621 -1.37621
0.007955 0.884036 -0.491674 1.37571 -1.37571
0.007956 0.908192 -0.467038 1.37523 -1.37523
0.007957 0.932392 -0.442384 1.37478 -1.37478
0.007958 0.956634 -0.417712 1.37435 -1.37435
0.007959 0.980917 -0.393023 1.37394 -1.37394
0.00796 1.00524 -0.368319 1.37356 -1.37356
0.007961 1.0296 -0.3436 1.3732 -1.3732
0.007962 1.054 -0.318868 1.37287 -1.37287
0.007963 1.07844 -0.294124 1.37257 -1.37257
0.007964 1.10292 -0.269367 1.37228 -1.37228
0.007965 1.12743 -0.2446 1.37203 -1.37203
0.007966 1.15197 -0.219823 1.37179 -1.37179
0.007967 1.17655 -0.195038 1.37159 -1.37159
0.007968 1.20116 -0.170245 1.3714 -1.3714
0.007969 1.2258 -0.145445 1.37125 -1.37125
0.00797 1.25047 -0.120639 1.37111 -1.37111
0.007971 1.27518 -0.0958288 1.37101 -1.37101
0.007972 1.29991 -0.0710145 1.37092 -1.37092
0.007973 1.32467 -0.0461975 1.37086 -1.37086
0.007974 1.34945 -0.0213785 1.37083 -1.37083
0.007975 1.37426 0.00344122 1.37082 -1.37082
0.007976 1.3991 0.0282609 1.37084 -1.37084
0.007977 1.42396 0.0530794 1.37088 -1.37088
0.007978 1.44884 0.0778959 1.37094 -1.37094
0.007979 1.47374 0.102709 1.37103 -1.37103
0.00798 1.49867 0.127519 1.37115 -1.37115
0.007981 1.52361 0.152323 1.37129 -1.37129
0.007982 1.54857 0.177121 1.37145 -1.37145
0.007983 1.57356 0.201913 1.37164 -1.37164
0.007984 1.59855 0.226696 1.37186 -1.37186
0.007985 1.62357 0.251471 1.3721 -1.3721
0.007986 1.6486 0.276235 1.37236 -1.37236
0.007987 1.67364 0.300989 1.37265 -1.37265
0.007988 1.69869 0.325731 1.37296 -1.37296
0.007989 1.72376 0.35046 1.3733 -1.3733
0.00799 1.74884 0.375175 1.37366 -1.37366
0.007991 1.77393 0.399876 1.37405 -1.37405
0.007992 1.79902 0.42456 1.37446 -1.37446
0.007993 1.82413 0.449228 1.3749 -1.3749
0.007994 1.84924 0.473878 1.37536 -1.37536
0.007995 1.87436 0.49851 1.37585 -1.37585
0.007996 1.89948 0.523122 1.37636 -1.37636
0.007997 1.92461 0.547713 1.37689 -1.37689
0.007998 1.94974 0.572283 1.37745 -1.37745
0.007999 1.97487 0.59683 1.37804 -1.37804
0.008 2 0.621353 1.37865 -1.37865
0.008001 2.02513 0.645852 1.37928 -1.37928
0.008002 2.05026 0.670326 1.37994 -1.37994
0.008003 2.07539 0.694773 1.38062 -1.38062
0.008004 2.10052 0.719192 1.38133 -1.38133
0.008005 2.12564 0.743584 1.38206 -1.38206
0.008006 2.15076 0.767945 1.38282 -1.38282
0.008007 2.17587 0.792277 1.3836 -1.3836
0.008008 2.20098 0.816577 1.3844 -1.3844
0.008009 2.22607 0.840846 1.38523 -1.38523
0.00801 2.25116 0.865081 1.38608 -1.38608
0.008011 2.27624 0.889281 1.38696 -1.38696
0.008012 2.30131 0.913447 1.38786 -1.38786
0.008013 2.32636 0.937577 1.38879 -1.38879
0.008014 2.3514 0.96167 1.38974 -1.38974
0.008015 2.37643 0.985724 1.39071 -1.39071
0.008016 2.40145 1.00974 1.39171 -1.39171
0.008017 2.42644 1.03372 1.39273 -1.39273
0.008018 2.45143 1.05765 1.39377 -1.39377
0.008019 2.47639 1.08155 1.39484 -1.39484
0.00802 2.50133 1.1054 1.39594 -1.39594
0.008021 2.52626 1.1292 1.39705 -1.39705
0.008022 2.55116 1.15297 1.3982 -1.3982
0.008023 2.57604 1.17668 1.39936 -1.39936
0.008024 2.6009 1.20035 1.40055 -1.40055
0.008025 2.62574 1.22398 1.40176 -1.40176
0.008026 2.65055 1.24755 1.403 -1.403
0.008027 2.67533 1.27108 1.40426 -1.40426
0.008028 2.70009 1.29455 1.40554 -1.40554
0.008029 2.72482 1.31798 1.40685 -1.40685
0.00803 2.74953 1.34135 1.40817 -1.40817
0.008031 2.7742 1.36467 1.40953 -1.40953
0.008032 2.79884 1.38794 1.4109 -1.4109
0.008033 2.82345 1.41115 1.4123 -1.4123
0.008034 2.84803 1.4343 1.41373 -1.41373
0.008035 2.87257 1.4574 1.41517 -1.41517
0.008036 2.89708 1.48044 1.41664 -1.41664
0.008037 2.92156 1.50342 1.41813 -1.41813
0.008038 2.946 1.52635 1.41965 -1.41965
0.008039 2.9704 1.54921 1.42119 -1.42119
0.00804 2.99476 1.57201 1.42275 -1.42275
0.008041 3.01908 1.59475 1.42433 -1.42433
0.008042 3.04337 1.61743 1.42594 -1.42594
0.008043 3.06761 1.64004 1.42756 -1.42756
0.008044 3.09181 1.66259 1.42922 -1.42922
0.008045 3.11596 1.68507 1.43089 -1.43089
0.008046 3.14008 1.70749 1.43259 -1.43259
0.008047 3.16414 1.72984 1.4343 -1.4343
0.008048 3.18817 1.75212 1.43605 -1.43605
0.008049 3.21214 1.77433 1.43781 -1.43781
0.00805 3.23607 1.79647 1.43959 -1.43959
0.008051 3.25995 1.81854 1.4414 -1.4414
0.008052 3.28377 1.84054 1.44323 -1.44323
0.008053 3.30755 1.86247 1.44508 -1.44508
0.008054 3.33128 1.88432 1.44696 -1.44696
0.008055 3.35495 1.9061 1.44885 -1.44885
0.008056 3.37857 1.9278 1.45077 -1.45077
0.008057 3.40214 1.94943 1.45271 -1.45271
0.008058 3.42565 1.97098 1.45467 -1.45467
0.008059 3.4491 1.99245 1.45665 -1.45665
0.00806 3.4725 2.01385 1.45865 -1.45865
0.008061 3.49584 2.03516 1.46068 -1.46068
0.008062 3.51912 2.05639 1.46272 -1.46272
0.008063 3.54234 2.07755 1.46479 -1.46479
0.008064 3.56549 2.09862 1.46688 -1.46688
0.008065 3.58859 2.11961 1.46899 -1.46899
0.008066 3.61163 2.14051 1.47112 -1.47112
0.008067 3.6346 2.16133 1.47327 -1.47327
0.008068 3.6575 2.18206 1.47544 -1.47544
0.008069 3.68034 2.20271 1.47763 -1.47763
0.00807 3.70312 2.22327 1.47984 -1.47984
0.008071 3.72582 2.24375 1.48208 -1.48208
0.008072 3.74846 2.26413 1.48433 -1.48433
0.008073 3.77103 2.28443 1.48661 -1.48661
0.008074 3.79353 2.30463 1.4889 -1.4889
0.008075 3.81596 2.32475 1.49122 -1.49122
0.008076 3.83832 2.34477 1.49355 -1.49355
0.008077 3.8606 2.3647 1.49591 -1.49591
0.008078 3.88282 2.38454 1.49828 -1.49828
0.008079 3.90495 2.40428 1.50067 -1.50067
0.00808 3.92701 2.42393 1.50309 -1.50309
0.008081 3.949 2.44348 1.50552 -1.50552
0.008082 3.97091 2.46293 1.50798 -1.50798
0.008083 3.99274 2.48229 1.51045 -1.51045
0.008084 4.01449 2.50155 1.51294 -1.51294
0.008085 4.03617 2.52071 1.51545 -1.51545
0.008086 4.05776 2.53978 1.51798 -1.51798
0.008087 4.07927 2.55874 1.52053 -1.52053
0.008088 4.1007 2.5776 1.5231 -1.5231
0.008089 4.12204 2.59636 1.52569 -1.52569
0.00809 4.14331 2.61502 1.52829 -1.52829
0.008091 4.16449 2.63357 1.53092 -1.53092
0.008092 4.18558 2.65202 1.53356 -1.53356
0.008093 4.20658 2.67036 1.53622 -1.53622
0.008094 4.2275 2.6886 1.5389 -1.5389
0.008095 4.24833 2.70674 1.5416 -1.5416
0.008096 4.26908 2.72476 1.54431 -1.54431
0.008097 4.28973 2.74268 1.54705 -1.54705
0.008098 4.31029 2.76049 1.5498 -1.5498
0.008099 4.33076 2.7782 1.55257 -1.55257
0.0081 4.35114 2.79579 1.55535 -1.55535
0.008101 4.37143 2.81327 1.55816 -1.55816
0.008102 4.39162 2.83064 1.56098 -1.56098
0.008103 4.41172 2.8479 1.56382 -1.56382
0.008104 4.43172 2.86505 1.56668 -1.56668
