t	1	2	3	jO0200	jV0300	
0.92875	-0.00796002	-0.01592	-0.00796002	1.592e-05	-7.96002e-06	
0.9288	-0.00796952	-0.015939	-0.00796952	1.5939e-05	-7.96952e-06	
0.92885	-0.007979	-0.015958	-0.007979	1.5958e-05	-7.979e-06	
0.9289	-0.00798846	-0.0159769	-0.00798846	1.59769e-05	-7.98846e-06	
0.92895	-0.00799789	-0.0159958	-0.00799789	1.59958e-05	-7.99789e-06	
0.929	-0.00800731	-0.0160146	-0.00800731	1.60146e-05	-8.00731e-06	
0.92905	-0.00801671	-0.0160334	-0.00801671	1.60334e-05	-8.01671e-06	
0.9291	-0.00802609	-0.0160522	-0.00802609	1.60522e-05	-8.02609e-06	
0.92915	-0.00803545	-0.0160709	-0.00803545	1.60709e-05	-8.03545e-06	
0.9292	-0.00804479	-0.0160896	-0.00804479	1.60896e-05	-8.04479e-06	
0.92925	-0.00805411	-0.0161082	-0.00805411	1.61082e-05	-8.05411e-06	
0.9293	-0.00806341	-0.0161268	-0.00806341	1.61268e-05	-8.06341e-06	
0.92935	-0.00807269	-0.0161454	-0.00807269	1.61454e-05	-8.07269e-06	
0.9294	-0.00808196	-0.0161639	-0.00808196	1.61639e-05	-8.08196e-06	
0.92945	-0.0080912	-0.0161824	-0.0080912	1.61824e-05	-8.0912e-06	
0.9295	-0.00810042	-0.0162008	-0.00810042	1.62008e-05	-8.10042e-06	
0.92955	-0.00810962	-0.0162192	-0.00810962	1.62192e-05	-8.10962e-06	
0.9296	-0.0081188	-0.0162376	-0.0081188	1.62376e-05	-8.1188e-06	
0.92965	-0.00812796	-0.0162559	-0.00812796	1.62559e-05	-8.12796e-06	
0.9297	-0.0081371	-0.0162742	-0.0081371	1.62742e-05	-8.1371e-06	
0.92975	-0.00814622	-0.0162924	-0.00814622	1.62924e-05	-8.14622e-06	
0.9298	-0.00815532	-0.0163106	-0.00815532	1.63106e-05	-8.15532e-06	
0.92985	-0.0081644	-0.0163288	-0.0081644	1.63288e-05	-8.1644e-06	
0.9299	-0.00817346	-0.0163469	-0.00817346	1.63469e-05	-8.17346e-06	
0.92995	-0.0081825	-0.016365	-0.0081825	1.6365e-05	-8.1825e-06	
0.93	-0.00819152	-0.016383	-0.00819152	1.6383e-05	-8.19152e-06	
0.93005	-0.00820052	-0.016401	-0.00820052	1.6401e-05	-8.20052e-06	
0.9301	-0.0082095	-0.016419	-0.0082095	1.6419e-05	-8.2095e-06	
0.93015	-0.00821846	-0.0164369	-0.00821846	1.64369e-05	-8.21846e-06	
0.9302	-0.0082274	-0.0164548	-0.0082274	1.64548e-05	-8.2274e-06	
0.93025	-0.00823632	-0.0164726	-0.00823632	1.64726e-05	-8.23632e-06	
0.9303	-0.00824521	-0.0164904	-0.00824521	1.64904e-05	-8.24521e-06	
0.93035	-0.00825409	-0.0165082	-0.00825409	1.65082e-05	-8.25409e-06	
0.9304	-0.00826295	-0.0165259	-0.00826295	1.65259e-05	-8.26295e-06	
0.93045	-0.00827179	-0.0165436	-0.00827179	1.65436e-05	-8.27179e-06	
0.9305	-0.0082806	-0.0165612	-0.0082806	1.65612e-05	-8.2806e-06	
0.93055	-0.0082894	-0.0165788	-0.0082894	1.65788e-05	-8.2894e-06	
0.9306	-0.00829818	-0.0165964	-0.00829818	1.65964e-05	-8.29818e-06	
0.93065	-0.00830693	-0.0166139	-0.00830693	1.66139e-05	-8.30693e-06	
0.9307	-0.00831567	-0.0166313	-0.00831567	1.66313e-05	-8.31567e-06	
0.93075	-0.00832438	-0.0166488	-0.00832438	1.66488e-05	-8.32438e-06	
0.9308	-0.00833307	-0.0166661	-0.00833307	1.66661e-05	-8.33307e-06	
0.93085	-0.00834175	-0.0166835	-0.00834175	1.66835e-05	-8.34175e-06	
0.9309	-0.0083504	-0.0167008	-0.0083504	1.67008e-05	-8.3504e-06	
0.93095	-0.00835903	-0.0167181	-0.00835903	1.67181e-05	-8.35903e-06	
0.931	-0.00836764	-0.0167353	-0.00836764	1.67353e-05	-8.36764e-06	
0.93105	-0.00837623	-0.0167525	-0.00837623	1.67525e-05	-8.37623e-06	
0.9311	-0.0083848	-0.0167696	-0.0083848	1.67696e-05	-8.3848e-06	
0.93115	-0.00839335	-0.0167867	-0.00839335	1.67867e-05	-8.39335e-06	
0.9312	-0.00840188	-0.0168038	-0.00840188	1.68038e-05	-8.40188e-06	
0.93125	-0.00841039	-0.0168208	-0.00841039	1.68208e-05	-8.41039e-06	
0.9313	-0.00841888	-0.0168378	-0.00841888	1.68378e-05	-8.41888e-06	
0.93135	-0.00842734	-0.0168547	-0.00842734	1.68547e-05	-8.42734e-06	
0.9314	-0.00843579	-0.0168716	-0.00843579	1.68716e-05	-8.43579e-06	
0.93145	-0.00844421	-0.0168884	-0.00844421	1.68884e-05	-8.44421e-06	
0.9315	-0.00845262	-0.0169052	-0.00845262	1.69052e-05	-8.45262e-06	
0.93155	-0.008461	-0.016922	-0.008461	1.6922e-05	-8.461e-06	
0.9316	-0.00846936	-0.0169387	-0.00846936	1.69387e-05	-8.46936e-06	
0.93165	-0.00847771	-0.0169554	-0.00847771	1.69554e-05	-8.47771e-06	
0.9317	-0.00848603	-0.0169721	-0.00848603	1.69721e-05	-8.48603e-06	
0.93175	-0.00849433	-0.0169887	-0.00849433	1.69887e-05	-8.49433e-06	
0.9318	-0.0085026	-0.0170052	-0.0085026	1.70052e-05	-8.5026e-06	
0.93185	-0.00851086	-0.0170217	-0.00851086	1.70217e-05	-8.51086e-06	
0.9319	-0.0085191	-0.0170382	-0.0085191	1.70382e-05	-8.5191e-06	
0.93195	-0.00852731	-0.0170546	-0.00852731	1.70546e-05	-8.52731e-06	
0.932	-0.00853551	-0.017071	-0.00853551	1.7071e-05	-8.53551e-06	
0.93205	-0.00854368	-0.0170874	-0.00854368	1.70874e-05	-8.54368e-06	
0.9321	-0.00855183	-0.0171037	-0.00855183	1.71037e-05	-8.55183e-06	
0.93215	-0.00855997	-0.0171199	-0.00855997	1.71199e-05	-8.55997e-06	
0.9322	-0.00856808	-0.0171362	-0.00856808	1.71362e-05	-8.56808e-06	
0.93225	-0.00857616	-0.0171523	-0.00857616	1.71523e-05	-8.57616e-06	
0.9323	-0.00858423	-0.0171685	-0.00858423	1.71685e-05	-8.58423e-06	
0.93235	-0.00859228	-0.0171846	-0.00859228	1.71846e-05	-8.59228e-06	
0.9324	-0.0086003	-0.0172006	-0.0086003	1.72006e-05	-8.6003e-06	
0.93245	-0.00860831	-0.0172166	-0.00860831	1.72166e-05	-8.60831e-06	
0.9325	-0.00861629	-0.0172326	-0.00861629	1.72326e-05	-8.61629e-06	
0.93255	-0.00862425	-0.0172485	-0.00862425	1.72485e-05	-8.62425e-06	
0.9326	-0.00863219	-0.0172644	-0.00863219	1.72644e-05	-8.63219e-06	
0.93265	-0.00864011	-0.0172802	-0.00864011	1.72802e-05	-8.64011e-06	
0.9327	-0.00864801	-0.017296	-0.00864801	1.7296e-05	-8.64801e-06	
0.93275	-0.00865589	-0.0173118	-0.00865589	1.73118e-05	-8.65589e-06	
0.9328	-0.00866374	-0.0173275	-0.00866374	1.73275e-05	-8.66374e-06	
0.93285	-0.00867158	-0.0173432	-0.00867158	1.73432e-05	-8.67158e-06	
0.9329	-0.00867939	-0.0173588	-0.00867939	1.73588e-05	-8.67939e-06	
0.93295	-0.00868718	-0.0173744	-0.00868718	1.73744e-05	-8.68718e-06	
0.933	-0.00869495	-0.0173899	-0.00869495	1.73899e-05	-8.69495e-06	
0.93305	-0.0087027	-0.0174054	-0.0087027	1.74054e-05	-8.7027e-06	
0.9331	-0.00871042	-0.0174208	-0.00871042	1.74208e-05	-8.71042e-06	
0.93315	-0.00871813	-0.0174363	-0.00871813	1.74363e-05	-8.71813e-06	
0.9332	-0.00872581	-0.0174516	-0.00872581	1.74516e-05	-8.72581e-06	
0.93325	-0.00873347	-0.0174669	-0.00873347	1.74669e-05	-8.73347e-06	
0.9333	-0.00874112	-0.0174822	-0.00874112	1.74822e-05	-8.74112e-06	
0.93335	-0.00874873	-0.0174975	-0.00874873	1.74975e-05	-8.74873e-06	
0.9334	-0.00875633	-0.0175127	-0.00875633	1.75127e-05	-8.75633e-06	
0.93345	-0.00876391	-0.0175278	-0.00876391	1.75278e-05	-8.76391e-06	
0.9335	-0.00877146	-0.0175429	-0.00877146	1.75429e-05	-8.77146e-06	
0.93355	-0.00877899	-0.017558	-0.00877899	1.7558e-05	-8.77899e-06	
0.9336	-0.0087865	-0.017573	-0.0087865	1.7573e-05	-8.7865e-06	
0.93365	-0.00879399	-0.017588	-0.00879399	1.7588e-05	-8.79399e-06	
0.9337	-0.00880146	-0.0176029	-0.00880146	1.76029e-05	-8.80146e-06	
0.93375	-0.00880891	-0.0176178	-0.00880891	1.76178e-05	-8.80891e-06	
0.9338	-0.00881633	-0.0176327	-0.00881633	1.76327e-05	-8.81633e-06	
0.93385	-0.00882373	-0.0176475	-0.00882373	1.76475e-05	-8.82373e-06	
0.9339	-0.00883111	-0.0176622	-0.00883111	1.76622e-05	-8.83111e-06	
0.93395	-0.00883847	-0.0176769	-0.00883847	1.76769e-05	-8.83847e-06	
0.934	-0.00884581	-0.0176916	-0.00884581	1.76916e-05	-8.84581e-06	
0.93405	-0.00885312	-0.0177062	-0.00885312	1.77062e-05	-8.85312e-06	
0.9341	-0.00886042	-0.0177208	-0.00886042	1.77208e-05	-8.86042e-06	
0.93415	-0.00886769	-0.0177354	-0.00886769	1.77354e-05	-8.86769e-06	
0.9342	-0.00887494	-0.0177499	-0.00887494	1.77499e-05	-8.87494e-06	
0.93425	-0.00888217	-0.0177643	-0.00888217	1.77643e-05	-8.88217e-06	
0.9343	-0.00888937	-0.0177787	-0.00888937	1.77787e-05	-8.88937e-06	
0.93435	-0.00889656	-0.0177931	-0.00889656	1.77931e-05	-8.89656e-06	
0.9344	-0.00890372	-0.0178074	-0.00890372	1.78074e-05	-8.90372e-06	
0.93445	-0.00891086	-0.0178217	-0.00891086	1.78217e-05	-8.91086e-06	
0.9345	-0.00891798	-0.017836	-0.00891798	1.7836e-05	-8.91798e-06	
0.93455	-0.00892507	-0.0178501	-0.00892507	1.78501e-05	-8.92507e-06	
0.9346	-0.00893214	-0.0178643	-0.00893214	1.78643e-05	-8.93214e-06	
0.93465	-0.0089392	-0.0178784	-0.0089392	1.78784e-05	-8.9392e-06	
0.9347	-0.00894623	-0.0178925	-0.00894623	1.78925e-05	-8.94623e-06	
0.93475	-0.00895323	-0.0179065	-0.00895323	1.79065e-05	-8.95323e-06	
0.9348	-0.00896022	-0.0179204	-0.00896022	1.79204e-05	-8.96022e-06	
0.93485	-0.00896718	-0.0179344	-0.00896718	1.79344e-05	-8.96718e-06	
0.9349	-0.00897412	-0.0179482	-0.00897412	1.79482e-05	-8.97412e-06	
0.93495	-0.00898104	-0.0179621	-0.00898104	1.79621e-05	-8.98104e-06	
0.935	-0.00898794	-0.0179759	-0.00898794	1.79759e-05	-8.98794e-06	
0.93505	-0.00899482	-0.0179896	-0.00899482	1.79896e-05	-8.99482e-06	
0.9351	-0.00900167	-0.0180033	-0.00900167	1.80033e-05	-9.00167e-06	
0.93515	-0.0090085	-0.018017	-0.0090085	1.8017e-05	-9.0085e-06	
0.9352	-0.00901531	-0.0180306	-0.00901531	1.80306e-05	-9.01531e-06	
0.93525	-0.00902209	-0.0180442	-0.00902209	1.80442e-05	-9.02209e-06	
0.9353	-0.00902886	-0.0180577	-0.00902886	1.80577e-05	-9.02886e-06	
0.93535	-0.0090356	-0.0180712	-0.0090356	1.80712e-05	-9.0356e-06	
0.9354	-0.00904232	-0.0180846	-0.00904232	1.80846e-05	-9.04232e-06	
0.93545	-0.00904901	-0.018098	-0.00904901	1.8098e-05	-9.04901e-06	
0.9355	-0.00905569	-0.0181114	-0.00905569	1.81114e-05	-9.05569e-06	
0.93555	-0.00906234	-0.0181247	-0.00906234	1.81247e-05	-9.06234e-06	
0.9356	-0.00906897	-0.0181379	-0.00906897	1.81379e-05	-9.06897e-06	
0.93565	-0.00907558	-0.0181512	-0.00907558	1.81512e-05	-9.07558e-06	
0.9357	-0.00908216	-0.0181643	-0.00908216	1.81643e-05	-9.08216e-06	
0.93575	-0.00908872	-0.0181774	-0.00908872	1.81774e-05	-9.08872e-06	
0.9358	-0.00909527	-0.0181905	-0.00909527	1.81905e-05	-9.09527e-06	
0.93585	-0.00910178	-0.0182036	-0.00910178	1.82036e-05	-9.10178e-06	
0.9359	-0.00910828	-0.0182166	-0.00910828	1.82166e-05	-9.10828e-06	
0.93595	-0.00911475	-0.0182295	-0.00911475	1.82295e-05	-9.11475e-06	
0.936	-0.0091212	-0.0182424	-0.0091212	1.82424e-05	-9.1212e-06	
0.93605	-0.00912763	-0.0182553	-0.00912763	1.82553e-05	-9.12763e-06	
0.9361	-0.00913403	-0.0182681	-0.00913403	1.82681e-05	-9.13403e-06	
0.93615	-0.00914042	-0.0182808	-0.00914042	1.82808e-05	-9.14042e-06	
0.9362	-0.00914678	-0.0182936	-0.00914678	1.82936e-05	-9.14678e-06	
0.93625	-0.00915311	-0.0183062	-0.00915311	1.83062e-05	-9.15311e-06	
0.9363	-0.00915943	-0.0183189	-0.00915943	1.83189e-05	-9.15943e-06	
0.93635	-0.00916572	-0.0183314	-0.00916572	1.83314e-05	-9.16572e-06	
0.9364	-0.00917199	-0.018344	-0.00917199	1.8344e-05	-9.17199e-06	
0.93645	-0.00917824	-0.0183565	-0.00917824	1.83565e-05	-9.17824e-06	
0.9365	-0.00918446	-0.0183689	-0.00918446	1.83689e-05	-9.18446e-06	
0.93655	-0.00919067	-0.0183813	-0.00919067	1.83813e-05	-9.19067e-06	
0.9366	-0.00919684	-0.0183937	-0.00919684	1.83937e-05	-9.19684e-06	
0.93665	-0.009203	-0.018406	-0.009203	1.8406e-05	-9.203e-06	
0.9367	-0.00920914	-0.0184183	-0.00920914	1.84183e-05	-9.20914e-06	
0.93675	-0.00921525	-0.0184305	-0.00921525	1.84305e-05	-9.21525e-06	
0.9368	-0.00922133	-0.0184427	-0.00922133	1.84427e-05	-9.22133e-06	
0.93685	-0.0092274	-0.0184548	-0.0092274	1.84548e-05	-9.2274e-06	
0.9369	-0.00923344	-0.0184669	-0.00923344	1.84669e-05	-9.23344e-06	
0.93695	-0.00923946	-0.0184789	-0.00923946	1.84789e-05	-9.23946e-06	
0.937	-0.00924546	-0.0184909	-0.00924546	1.84909e-05	-9.24546e-06	
0.93705	-0.00925143	-0.0185029	-0.00925143	1.85029e-05	-9.25143e-06	
0.9371	-0.00925739	-0.0185148	-0.00925739	1.85148e-05	-9.25739e-06	
0.93715	-0.00926332	-0.0185266	-0.00926332	1.85266e-05	-9.26332e-06	
0.9372	-0.00926922	-0.0185384	-0.00926922	1.85384e-05	-9.26922e-06	
0.93725	-0.0092751	-0.0185502	-0.0092751	1.85502e-05	-9.2751e-06	
0.9373	-0.00928096	-0.0185619	-0.00928096	1.85619e-05	-9.28096e-06	
0.93735	-0.0092868	-0.0185736	-0.0092868	1.85736e-05	-9.2868e-06	
0.9374	-0.00929262	-0.0185852	-0.00929262	1.85852e-05	-9.29262e-06	
0.93745	-0.00929841	-0.0185968	-0.00929841	1.85968e-05	-9.29841e-06	
0.9375	-0.00930418	-0.0186084	-0.00930418	1.86084e-05	-9.30418e-06	
0.93755	-0.00930992	-0.0186198	-0.00930992	1.86198e-05	-9.30992e-06	
0.9376	-0.00931564	-0.0186313	-0.00931564	1.86313e-05	-9.31564e-06	
0.93765	-0.00932134	-0.0186427	-0.00932134	1.86427e-05	-9.32134e-06	
0.9377	-0.00932702	-0.018654	-0.00932702	1.8654e-05	-9.32702e-06	
0.93775	-0.00933267	-0.0186653	-0.00933267	1.86653e-05	-9.33267e-06	
0.9378	-0.0093383	-0.0186766	-0.0093383	1.86766e-05	-9.3383e-06	
0.93785	-0.00934391	-0.0186878	-0.00934391	1.86878e-05	-9.34391e-06	
0.9379	-0.0093495	-0.018699	-0.0093495	1.8699e-05	-9.3495e-06	
0.93795	-0.00935506	-0.0187101	-0.00935506	1.87101e-05	-9.35506e-06	
0.938	-0.0093606	-0.0187212	-0.0093606	1.87212e-05	-9.3606e-06	
0.93805	-0.00936611	-0.0187322	-0.00936611	1.87322e-05	-9.36611e-06	
0.9381	-0.0093716	-0.0187432	-0.0093716	1.87432e-05	-9.3716e-06	
0.93815	-0.00937707	-0.0187541	-0.00937707	1.87541e-05	-9.37707e-06	
0.9382	-0.00938252	-0.018765	-0.00938252	1.8765e-05	-9.38252e-06	
0.93825	-0.00938794	-0.0187759	-0.00938794	1.87759e-05	-9.38794e-06	
0.9383	-0.00939334	-0.0187867	-0.00939334	1.87867e-05	-9.39334e-06	
0.93835	-0.00939872	-0.0187974	-0.00939872	1.87974e-05	-9.39872e-06	
0.9384	-0.00940407	-0.0188081	-0.00940407	1.88081e-05	-9.40407e-06	
0.93845	-0.0094094	-0.0188188	-0.0094094	1.88188e-05	-9.4094e-06	
0.9385	-0.00941471	-0.0188294	-0.00941471	1.88294e-05	-9.41471e-06	
0.93855	-0.00941999	-0.01884	-0.00941999	1.884e-05	-9.41999e-06	
0.9386	-0.00942525	-0.0188505	-0.00942525	1.88505e-05	-9.42525e-06	
0.93865	-0.00943049	-0.018861	-0.00943049	1.8861e-05	-9.43049e-06	
0.9387	-0.0094357	-0.0188714	-0.0094357	1.88714e-05	-9.4357e-06	
0.93875	-0.00944089	-0.0188818	-0.00944089	1.88818e-05	-9.44089e-06	
0.9388	-0.00944606	-0.0188921	-0.00944606	1.88921e-05	-9.44606e-06	
0.93885	-0.0094512	-0.0189024	-0.0094512	1.89024e-05	-9.4512e-06	
0.9389	-0.00945632	-0.0189126	-0.00945632	1.89126e-05	-9.45632e-06	
0.93895	-0.00946142	-0.0189228	-0.00946142	1.89228e-05	-9.46142e-06	
0.939	-0.00946649	-0.018933	-0.00946649	1.8933e-05	-9.46649e-06	
0.93905	-0.00947154	-0.0189431	-0.00947154	1.89431e-05	-9.47154e-06	
0.9391	-0.00947657	-0.0189531	-0.00947657	1.89531e-05	-9.47657e-06	
0.93915	-0.00948157	-0.0189631	-0.00948157	1.89631e-05	-9.48157e-06	
0.9392	-0.00948655	-0.0189731	-0.00948655	1.89731e-05	-9.48655e-06	
0.93925	-0.00949151	-0.018983	-0.00949151	1.8983e-05	-9.49151e-06	
0.9393	-0.00949644	-0.0189929	-0.00949644	1.89929e-05	-9.49644e-06	
0.93935	-0.00950135	-0.0190027	-0.00950135	1.90027e-05	-9.50135e-06	
0.9394	-0.00950624	-0.0190125	-0.00950624	1.90125e-05	-9.50624e-06	
0.93945	-0.0095111	-0.0190222	-0.0095111	1.90222e-05	-9.5111e-06	
0.9395	-0.00951594	-0.0190319	-0.00951594	1.90319e-05	-9.51594e-06	
0.93955	-0.00952076	-0.0190415	-0.00952076	1.90415e-05	-9.52076e-06	
0.9396	-0.00952555	-0.0190511	-0.00952555	1.90511e-05	-9.52555e-06	
0.93965	-0.00953032	-0.0190606	-0.00953032	1.90606e-05	-9.53032e-06	
0.9397	-0.00953507	-0.0190701	-0.00953507	1.90701e-05	-9.53507e-06	
0.93975	-0.00953979	-0.0190796	-0.00953979	1.90796e-05	-9.53979e-06	
0.9398	-0.00954449	-0.019089	-0.00954449	1.9089e-05	-9.54449e-06	
0.93985	-0.00954916	-0.0190983	-0.00954916	1.90983e-05	-9.54916e-06	
0.9399	-0.00955382	-0.0191076	-0.00955382	1.91076e-05	-9.55382e-06	
0.93995	-0.00955844	-0.0191169	-0.00955844	1.91169e-05	-9.55844e-06	
0.94	-0.00956305	-0.0191261	-0.00956305	1.91261e-05	-9.56305e-06	
0.94005	-0.00956763	-0.0191353	-0.00956763	1.91353e-05	-9.56763e-06	
0.9401	-0.00957219	-0.0191444	-0.00957219	1.91444e-05	-9.57219e-06	
0.94015	-0.00957672	-0.0191534	-0.00957672	1.91534e-05	-9.57672e-06	
0.9402	-0.00958123	-0.0191625	-0.00958123	1.91625e-05	-9.58123e-06	
0.94025	-0.00958572	-0.0191714	-0.00958572	1.91714e-05	-9.58572e-06	
0.9403	-0.00959018	-0.0191804	-0.00959018	1.91804e-05	-9.59018e-06	
0.94035	-0.00959462	-0.0191892	-0.00959462	1.91892e-05	-9.59462e-06	
0.9404	-0.00959903	-0.0191981	-0.00959903	1.91981e-05	-9.59903e-06	
0.94045	-0.00960342	-0.0192068	-0.00960342	1.92068e-05	-9.60342e-06	
0.9405	-0.00960779	-0.0192156	-0.00960779	1.92156e-05	-9.60779e-06	
0.94055	-0.00961214	-0.0192243	-0.00961214	1.92243e-05	-9.61214e-06	
0.9406	-0.00961646	-0.0192329	-0.00961646	1.92329e-05	-9.61646e-06	
0.94065	-0.00962075	-0.0192415	-0.00962075	1.92415e-05	-9.62075e-06	
0.9407	-0.00962503	-0.0192501	-0.00962503	1.92501e-05	-9.62503e-06	
0.94075	-0.00962928	-0.0192586	-0.00962928	1.92586e-05	-9.62928e-06	
0.9408	-0.0096335	-0.019267	-0.0096335	1.9267e-05	-9.6335e-06	
0.94085	-0.0096377	-0.0192754	-0.0096377	1.92754e-05	-9.6377e-06	
0.9409	-0.00964188	-0.0192838	-0.00964188	1.92838e-05	-9.64188e-06	
0.94095	-0.00964603	-0.0192921	-0.00964603	1.92921e-05	-9.64603e-06	
0.941	-0.00965016	-0.0193003	-0.00965016	1.93003e-05	-9.65016e-06	
0.94105	-0.00965427	-0.0193085	-0.00965427	1.93085e-05	-9.65427e-06	
0.9411	-0.00965835	-0.0193167	-0.00965835	1.93167e-05	-9.65835e-06	
0.94115	-0.00966241	-0.0193248	-0.00966241	1.93248e-05	-9.66241e-06	
0.9412	-0.00966645	-0.0193329	-0.00966645	1.93329e-05	-9.66645e-06	
0.94125	-0.00967046	-0.0193409	-0.00967046	1.93409e-05	-9.67046e-06	
0.9413	-0.00967445	-0.0193489	-0.00967445	1.93489e-05	-9.67445e-06	
0.94135	-0.00967841	-0.0193568	-0.00967841	1.93568e-05	-9.67841e-06	
0.9414	-0.00968235	-0.0193647	-0.00968235	1.93647e-05	-9.68235e-06	
0.94145	-0.00968627	-0.0193725	-0.00968627	1.93725e-05	-9.68627e-06	
0.9415	-0.00969016	-0.0193803	-0.00969016	1.93803e-05	-9.69016e-06	
0.94155	-0.00969403	-0.0193881	-0.00969403	1.93881e-05	-9.69403e-06	
0.9416	-0.00969787	-0.0193957	-0.00969787	1.93957e-05	-9.69787e-06	
0.94165	-0.00970169	-0.0194034	-0.00970169	1.94034e-05	-9.70169e-06	
0.9417	-0.00970549	-0.019411	-0.00970549	1.9411e-05	-9.70549e-06	
0.94175	-0.00970926	-0.0194185	-0.00970926	1.94185e-05	-9.70926e-06	
0.9418	-0.00971301	-0.019426	-0.00971301	1.9426e-05	-9.71301e-06	
0.94185	-0.00971673	-0.0194335	-0.00971673	1.94335e-05	-9.71673e-06	
0.9419	-0.00972043	-0.0194409	-0.00972043	1.94409e-05	-9.72043e-06	
0.94195	-0.00972411	-0.0194482	-0.00972411	1.94482e-05	-9.72411e-06	
0.942	-0.00972776	-0.0194555	-0.00972776	1.94555e-05	-9.72776e-06	
0.94205	-0.00973139	-0.0194628	-0.00973139	1.94628e-05	-9.73139e-06	
0.9421	-0.00973499	-0.01947	-0.00973499	1.947e-05	-9.73499e-06	
0.94215	-0.00973857	-0.0194771	-0.00973857	1.94771e-05	-9.73857e-06	
0.9422	-0.00974213	-0.0194843	-0.00974213	1.94843e-05	-9.74213e-06	
0.94225	-0.00974566	-0.0194913	-0.00974566	1.94913e-05	-9.74566e-06	
0.9423	-0.00974917	-0.0194983	-0.00974917	1.94983e-05	-9.74917e-06	
0.94235	-0.00975265	-0.0195053	-0.00975265	1.95053e-05	-9.75265e-06	
0.9424	-0.00975611	-0.0195122	-0.00975611	1.95122e-05	-9.75611e-06	
0.94245	-0.00975955	-0.0195191	-0.00975955	1.95191e-05	-9.75955e-06	
0.9425	-0.00976296	-0.0195259	-0.00976296	1.95259e-05	-9.76296e-06	
0.94255	-0.00976635	-0.0195327	-0.00976635	1.95327e-05	-9.76635e-06	
0.9426	-0.00976971	-0.0195394	-0.00976971	1.95394e-05	-9.76971e-06	
0.94265	-0.00977305	-0.0195461	-0.00977305	1.95461e-05	-9.77305e-06	
0.9427	-0.00977637	-0.0195527	-0.00977637	1.95527e-05	-9.77637e-06	
0.94275	-0.00977966	-0.0195593	-0.00977966	1.95593e-05	-9.77966e-06	
0.9428	-0.00978293	-0.0195659	-0.00978293	1.95659e-05	-9.78293e-06	
0.94285	-0.00978617	-0.0195723	-0.00978617	1.95723e-05	-9.78617e-06	
0.9429	-0.00978939	-0.0195788	-0.00978939	1.95788e-05	-9.78939e-06	
0.94295	-0.00979258	-0.0195852	-0.00979258	1.95852e-05	-9.79258e-06	
0.943	-0.00979575	-0.0195915	-0.00979575	1.95915e-05	-9.79575e-06	
0.94305	-0.0097989	-0.0195978	-0.0097989	1.95978e-05	-9.7989e-06	
0.9431	-0.00980202	-0.019604	-0.00980202	1.9604e-05	-9.80202e-06	
0.94315	-0.00980512	-0.0196102	-0.00980512	1.96102e-05	-9.80512e-06	
0.9432	-0.00980819	-0.0196164	-0.00980819	1.96164e-05	-9.80819e-06	
0.94325	-0.00981124	-0.0196225	-0.00981124	1.96225e-05	-9.81124e-06	
0.9433	-0.00981427	-0.0196285	-0.00981427	1.96285e-05	-9.81427e-06	
0.94335	-0.00981727	-0.0196345	-0.00981727	1.96345e-05	-9.81727e-06	
0.9434	-0.00982025	-0.0196405	-0.00982025	1.96405e-05	-9.82025e-06	
0.94345	-0.0098232	-0.0196464	-0.0098232	1.96464e-05	-9.8232e-06	
0.9435	-0.00982613	-0.0196523	-0.00982613	1.96523e-05	-9.82613e-06	
0.94355	-0.00982903	-0.0196581	-0.00982903	1.96581e-05	-9.82903e-06	
0.9436	-0.00983191	-0.0196638	-0.00983191	1.96638e-05	-9.83191e-06	
0.94365	-0.00983477	-0.0196695	-0.00983477	1.96695e-05	-9.83477e-06	
0.9437	-0.0098376	-0.0196752	-0.0098376	1.96752e-05	-9.8376e-06	
0.94375	-0.00984041	-0.0196808	-0.00984041	1.96808e-05	-9.84041e-06	
0.9438	-0.00984319	-0.0196864	-0.00984319	1.96864e-05	-9.84319e-06	
0.94385	-0.00984595	-0.0196919	-0.00984595	1.96919e-05	-9.84595e-06	
0.9439	-0.00984868	-0.0196974	-0.00984868	1.96974e-05	-9.84868e-06	
0.94395	-0.00985139	-0.0197028	-0.00985139	1.97028e-05	-9.85139e-06	
0.944	-0.00985408	-0.0197082	-0.00985408	1.97082e-05	-9.85408e-06	
0.94405	-0.00985674	-0.0197135	-0.00985674	1.97135e-05	-9.85674e-06	
0.9441	-0.00985938	-0.0197188	-0.00985938	1.97188e-05	-9.85938e-06	
0.94415	-0.00986199	-0.019724	-0.00986199	1.9724e-05	-9.86199e-06	
0.9442	-0.00986458	-0.0197292	-0.00986458	1.97292e-05	-9.86458e-06	
0.94425	-0.00986714	-0.0197343	-0.00986714	1.97343e-05	-9.86714e-06	
0.9443	-0.00986968	-0.0197394	-0.00986968	1.97394e-05	-9.86968e-06	
0.94435	-0.0098722	-0.0197444	-0.0098722	1.97444e-05	-9.8722e-06	
0.9444	-0.00987469	-0.0197494	-0.00987469	1.97494e-05	-9.87469e-06	
0.94445	-0.00987716	-0.0197543	-0.00987716	1.97543e-05	-9.87716e-06	
0.9445	-0.0098796	-0.0197592	-0.0098796	1.97592e-05	-9.8796e-06	
0.94455	-0.00988202	-0.019764	-0.00988202	1.9764e-05	-9.88202e-06	
0.9446	-0.00988441	-0.0197688	-0.00988441	1.97688e-05	-9.88441e-06	
0.94465	-0.00988678	-0.0197736	-0.00988678	1.97736e-05	-9.88678e-06	
