t	1	2	jL0100	jV0200	
0.004868	-0.950052	-0.950052	-9.5851e-14	9.5851e-14	
0.004869	-0.933021	-0.933021	-9.41537e-14	9.41537e-14	
0.00487	-0.915875	-0.915875	-9.24448e-14	9.24448e-14	
0.004871	-0.898613	-0.898613	-9.07244e-14	9.07244e-14	
0.004872	-0.881236	-0.881236	-8.89924e-14	8.89924e-14	
0.004873	-0.863746	-0.863746	-8.72491e-14	8.72491e-14	
0.004874	-0.846143	-0.846143	-8.54944e-14	8.54944e-14	
0.004875	-0.828427	-0.828427	-8.37285e-14	8.37285e-14	
0.004876	-0.8106	-0.8106	-8.19514e-14	8.19514e-14	
0.004877	-0.792662	-0.792662	-8.01631e-14	8.01631e-14	
0.004878	-0.774613	-0.774613	-7.83637e-14	7.83637e-14	
0.004879	-0.756455	-0.756455	-7.65534e-14	7.65534e-14	
0.00488	-0.738188	-0.738188	-7.47322e-14	7.47322e-14	
0.004881	-0.719814	-0.719814	-7.29001e-14	7.29001e-14	
0.004882	-0.701331	-0.701331	-7.10572e-14	7.10572e-14	
0.004883	-0.682742	-0.682742	-6.92037e-14	6.92037e-14	
0.004884	-0.664047	-0.664047	-6.73395e-14	6.73395e-14	
0.004885	-0.645247	-0.645247	-6.54647e-14	6.54647e-14	
0.004886	-0.626343	-0.626343	-6.35795e-14	6.35795e-14	
0.004887	-0.607335	-0.607335	-6.16839e-14	6.16839e-14	
0.004888	-0.588224	-0.588224	-5.97779e-14	5.97779e-14	
0.004889	-0.569011	-0.569011	-5.78617e-14	5.78617e-14	
0.00489	-0.549696	-0.549696	-5.59353e-14	5.59353e-14	
0.004891	-0.530281	-0.530281	-5.39988e-14	5.39988e-14	
0.004892	-0.510765	-0.510765	-5.20523e-14	5.20523e-14	
0.004893	-0.491151	-0.491151	-5.00958e-14	5.00958e-14	
0.004894	-0.471438	-0.471438	-4.81295e-14	4.81295e-14	
0.004895	-0.451628	-0.451628	-4.61533e-14	4.61533e-14	
0.004896	-0.431721	-0.431721	-4.41675e-14	4.41675e-14	
0.004897	-0.411718	-0.411718	-4.2172e-14	4.2172e-14	
0.004898	-0.39162	-0.39162	-4.01669e-14	4.01669e-14	
0.004899	-0.371427	-0.371427	-3.81524e-14	3.81524e-14	
0.0049	-0.351141	-0.351141	-3.61284e-14	3.61284e-14	
0.004901	-0.330762	-0.330762	-3.40951e-14	3.40951e-14	
0.004902	-0.310291	-0.310291	-3.20526e-14	3.20526e-14	
0.004903	-0.289729	-0.289729	-3.0001e-14	3.0001e-14	
0.004904	-0.269076	-0.269076	-2.79402e-14	2.79402e-14	
0.004905	-0.248334	-0.248334	-2.58705e-14	2.58705e-14	
0.004906	-0.227502	-0.227502	-2.37918e-14	2.37918e-14	
0.004907	-0.206583	-0.206583	-2.17043e-14	2.17043e-14	
0.004908	-0.185577	-0.185577	-1.9608e-14	1.9608e-14	
0.004909	-0.164485	-0.164485	-1.75031e-14	1.75031e-14	
0.00491	-0.143307	-0.143307	-1.53896e-14	1.53896e-14	
0.004911	-0.122045	-0.122045	-1.32676e-14	1.32676e-14	
0.004912	-0.100699	-0.100699	-1.11372e-14	1.11372e-14	
0.004913	-0.0792694	-0.0792694	-8.99839e-15	8.99839e-15	
0.004914	-0.0577581	-0.0577581	-6.85138e-15	6.85138e-15	
0.004915	-0.0361657	-0.0361657	-4.69619e-15	4.69619e-15	
0.004916	-0.0144928	-0.0144928	-2.53292e-15	2.53292e-15	
0.004917	0.00725958	0.00725958	-3.61661e-16	3.61661e-16	
0.004918	0.0290906	0.0290906	1.81751e-15	-1.81751e-15	
0.004919	0.0509995	0.0509995	4.00451e-15	-4.00451e-15	
0.00492	0.0729853	0.0729853	6.19924e-15	-6.19924e-15	
0.004921	0.0950472	0.0950472	8.40162e-15	-8.40162e-15	
0.004922	0.117184	0.117184	1.06116e-14	-1.06116e-14	
0.004923	0.139396	0.139396	1.2829e-14	-1.2829e-14	
0.004924	0.161681	0.161681	1.50538e-14	-1.50538e-14	
0.004925	0.184038	0.184038	1.72859e-14	-1.72859e-14	
0.004926	0.206467	0.206467	1.95253e-14	-1.95253e-14	
0.004927	0.228967	0.228967	2.17717e-14	-2.17717e-14	
0.004928	0.251537	0.251537	2.40252e-14	-2.40252e-14	
0.004929	0.274176	0.274176	2.62856e-14	-2.62856e-14	
0.00493	0.296883	0.296883	2.85529e-14	-2.85529e-14	
0.004931	0.319657	0.319657	3.0827e-14	-3.0827e-14	
0.004932	0.342498	0.342498	3.31077e-14	-3.31077e-14	
0.004933	0.365404	0.365404	3.53951e-14	-3.53951e-14	
0.004934	0.388374	0.388374	3.76889e-14	-3.76889e-14	
0.004935	0.411408	0.411408	3.99891e-14	-3.99891e-14	
0.004936	0.434505	0.434505	4.22957e-14	-4.22957e-14	
0.004937	0.457664	0.457664	4.46085e-14	-4.46085e-14	
0.004938	0.480884	0.480884	4.69274e-14	-4.69274e-14	
0.004939	0.504163	0.504163	4.92523e-14	-4.92523e-14	
0.00494	0.527502	0.527502	5.15832e-14	-5.15832e-14	
0.004941	0.550899	0.550899	5.392e-14	-5.392e-14	
0.004942	0.574352	0.574352	5.62626e-14	-5.62626e-14	
0.004943	0.597863	0.597863	5.86108e-14	-5.86108e-14	
0.004944	0.621428	0.621428	6.09646e-14	-6.09646e-14	
0.004945	0.645048	0.645048	6.33238e-14	-6.33238e-14	
0.004946	0.668722	0.668722	6.56885e-14	-6.56885e-14	
0.004947	0.692448	0.692448	6.80585e-14	-6.80585e-14	
0.004948	0.716226	0.716226	7.04337e-14	-7.04337e-14	
0.004949	0.740054	0.740054	7.2814e-14	-7.2814e-14	
0.00495	0.763932	0.763932	7.51993e-14	-7.51993e-14	
0.004951	0.787859	0.787859	7.75895e-14	-7.75895e-14	
0.004952	0.811834	0.811834	7.99846e-14	-7.99846e-14	
0.004953	0.835855	0.835855	8.23845e-14	-8.23845e-14	
0.004954	0.859923	0.859923	8.47889e-14	-8.47889e-14	
0.004955	0.884036	0.884036	8.71979e-14	-8.71979e-14	
0.004956	0.908192	0.908192	8.96114e-14	-8.96114e-14	
0.004957	0.932392	0.932392	9.20292e-14	-9.20292e-14	
0.004958	0.956634	0.956634	9.44513e-14	-9.44513e-14	
0.004959	0.980917	0.980917	9.68776e-14	-9.68776e-14	
0.00496	1.00524	1.00524	9.93079e-14	-9.93079e-14	
0.004961	1.0296	1.0296	1.01742e-13	-1.01742e-13	
0.004962	1.054	1.054	1.0418e-13	-1.0418e-13	
0.004963	1.07844	1.07844	1.06622e-13	-1.06622e-13	
0.004964	1.10292	1.10292	1.09068e-13	-1.09068e-13	
0.004965	1.12743	1.12743	1.11517e-13	-1.11517e-13	
0.004966	1.15197	1.15197	1.1397e-13	-1.1397e-13	
0.004967	1.17655	1.17655	1.16426e-13	-1.16426e-13	
0.004968	1.20116	1.20116	1.18885e-13	-1.18885e-13	
0.004969	1.2258	1.2258	1.21348e-13	-1.21348e-13	
0.00497	1.25047	1.25047	1.23814e-13	-1.23814e-13	
0.004971	1.27518	1.27518	1.26283e-13	-1.26283e-13	
0.004972	1.29991	1.29991	1.28754e-13	-1.28754e-13	
0.004973	1.32467	1.32467	1.31229e-13	-1.31229e-13	
0.004974	1.34945	1.34945	1.33706e-13	-1.33706e-13	
0.004975	1.37426	1.37426	1.36186e-13	-1.36186e-13	
0.004976	1.3991	1.3991	1.38668e-13	-1.38668e-13	
0.004977	1.42396	1.42396	1.41153e-13	-1.41153e-13	
0.004978	1.44884	1.44884	1.4364e-13	-1.4364e-13	
0.004979	1.47374	1.47374	1.46129e-13	-1.46129e-13	
0.00498	1.49867	1.49867	1.4862e-13	-1.4862e-13	
0.004981	1.52361	1.52361	1.51114e-13	-1.51114e-13	
0.004982	1.54857	1.54857	1.53609e-13	-1.53609e-13	
0.004983	1.57356	1.57356	1.56106e-13	-1.56106e-13	
0.004984	1.59855	1.59855	1.58605e-13	-1.58605e-13	
0.004985	1.62357	1.62357	1.61106e-13	-1.61106e-13	
0.004986	1.6486	1.6486	1.63608e-13	-1.63608e-13	
0.004987	1.67364	1.67364	1.66112e-13	-1.66112e-13	
0.004988	1.69869	1.69869	1.68617e-13	-1.68617e-13	
0.004989	1.72376	1.72376	1.71123e-13	-1.71123e-13	
0.00499	1.74884	1.74884	1.7363e-13	-1.7363e-13	
0.004991	1.77393	1.77393	1.76138e-13	-1.76138e-13	
0.004992	1.79902	1.79902	1.78647e-13	-1.78647e-13	
0.004993	1.82413	1.82413	1.81158e-13	-1.81158e-13	
0.004994	1.84924	1.84924	1.83668e-13	-1.83668e-13	
0.004995	1.87436	1.87436	1.8618e-13	-1.8618e-13	
0.004996	1.89948	1.89948	1.88692e-13	-1.88692e-13	
0.004997	1.92461	1.92461	1.91204e-13	-1.91204e-13	
0.004998	1.94974	1.94974	1.93717e-13	-1.93717e-13	
0.004999	1.97487	1.97487	1.9623e-13	-1.9623e-13	
0.005	2	2	1.98743e-13	-1.98743e-13	
0.005001	2.02513	2.02513	2.01257e-13	-2.01257e-13	
0.005002	2.05026	2.05026	2.0377e-13	-2.0377e-13	
0.005003	2.07539	2.07539	2.06283e-13	-2.06283e-13	
0.005004	2.10052	2.10052	2.08796e-13	-2.08796e-13	
0.005005	2.12564	2.12564	2.11308e-13	-2.11308e-13	
0.005006	2.15076	2.15076	2.1382e-13	-2.1382e-13	
0.005007	2.17587	2.17587	2.16332e-13	-2.16332e-13	
0.005008	2.20098	2.20098	2.18842e-13	-2.18842e-13	
0.005009	2.22607	2.22607	2.21353e-13	-2.21353e-13	
0.00501	2.25116	2.25116	2.23862e-13	-2.23862e-13	
0.005011	2.27624	2.27624	2.2637e-13	-2.2637e-13	
0.005012	2.30131	2.30131	2.28877e-13	-2.28877e-13	
0.005013	2.32636	2.32636	2.31383e-13	-2.31383e-13	
0.005014	2.3514	2.3514	2.33888e-13	-2.33888e-13	
0.005015	2.37643	2.37643	2.36392e-13	-2.36392e-13	
0.005016	2.40145	2.40145	2.38894e-13	-2.38894e-13	
0.005017	2.42644	2.42644	2.41395e-13	-2.41395e-13	
0.005018	2.45143	2.45143	2.43894e-13	-2.43894e-13	
0.005019	2.47639	2.47639	2.46391e-13	-2.46391e-13	
0.00502	2.50133	2.50133	2.48886e-13	-2.48886e-13	
0.005021	2.52626	2.52626	2.5138e-13	-2.5138e-13	
0.005022	2.55116	2.55116	2.53871e-13	-2.53871e-13	
0.005023	2.57604	2.57604	2.5636e-13	-2.5636e-13	
0.005024	2.6009	2.6009	2.58847e-13	-2.58847e-13	
0.005025	2.62574	2.62574	2.61332e-13	-2.61332e-13	
0.005026	2.65055	2.65055	2.63814e-13	-2.63814e-13	
0.005027	2.67533	2.67533	2.66294e-13	-2.66294e-13	
0.005028	2.70009	2.70009	2.68771e-13	-2.68771e-13	
0.005029	2.72482	2.72482	2.71246e-13	-2.71246e-13	
0.00503	2.74953	2.74953	2.73717e-13	-2.73717e-13	
0.005031	2.7742	2.7742	2.76186e-13	-2.76186e-13	
0.005032	2.79884	2.79884	2.78652e-13	-2.78652e-13	
0.005033	2.82345	2.82345	2.81115e-13	-2.81115e-13	
0.005034	2.84803	2.84803	2.83574e-13	-2.83574e-13	
0.005035	2.87257	2.87257	2.8603e-13	-2.8603e-13	
0.005036	2.89708	2.89708	2.88483e-13	-2.88483e-13	
0.005037	2.92156	2.92156	2.90932e-13	-2.90932e-13	
0.005038	2.946	2.946	2.93378e-13	-2.93378e-13	
0.005039	2.9704	2.9704	2.9582e-13	-2.9582e-13	
0.00504	2.99476	2.99476	2.98258e-13	-2.98258e-13	
0.005041	3.01908	3.01908	3.00692e-13	-3.00692e-13	
0.005042	3.04337	3.04337	3.03122e-13	-3.03122e-13	
0.005043	3.06761	3.06761	3.05549e-13	-3.05549e-13	
0.005044	3.09181	3.09181	3.07971e-13	-3.07971e-13	
0.005045	3.11596	3.11596	3.10389e-13	-3.10389e-13	
0.005046	3.14008	3.14008	3.12802e-13	-3.12802e-13	
0.005047	3.16414	3.16414	3.15211e-13	-3.15211e-13	
0.005048	3.18817	3.18817	3.17616e-13	-3.17616e-13	
0.005049	3.21214	3.21214	3.20015e-13	-3.20015e-13	
0.00505	3.23607	3.23607	3.2241e-13	-3.2241e-13	
0.005051	3.25995	3.25995	3.24801e-13	-3.24801e-13	
0.005052	3.28377	3.28377	3.27186e-13	-3.27186e-13	
0.005053	3.30755	3.30755	3.29566e-13	-3.29566e-13	
0.005054	3.33128	3.33128	3.31942e-13	-3.31942e-13	
0.005055	3.35495	3.35495	3.34311e-13	-3.34311e-13	
0.005056	3.37857	3.37857	3.36676e-13	-3.36676e-13	
0.005057	3.40214	3.40214	3.39035e-13	-3.39035e-13	
0.005058	3.42565	3.42565	3.41389e-13	-3.41389e-13	
0.005059	3.4491	3.4491	3.43737e-13	-3.43737e-13	
0.00506	3.4725	3.4725	3.4608e-13	-3.4608e-13	
0.005061	3.49584	3.49584	3.48417e-13	-3.48417e-13	
0.005062	3.51912	3.51912	3.50748e-13	-3.50748e-13	
0.005063	3.54234	3.54234	3.53073e-13	-3.53073e-13	
0.005064	3.56549	3.56549	3.55392e-13	-3.55392e-13	
0.005065	3.58859	3.58859	3.57704e-13	-3.57704e-13	
0.005066	3.61163	3.61163	3.60011e-13	-3.60011e-13	
0.005067	3.6346	3.6346	3.62311e-13	-3.62311e-13	
0.005068	3.6575	3.6575	3.64605e-13	-3.64605e-13	
0.005069	3.68034	3.68034	3.66892e-13	-3.66892e-13	
0.00507	3.70312	3.70312	3.69173e-13	-3.69173e-13	
0.005071	3.72582	3.72582	3.71447e-13	-3.71447e-13	
0.005072	3.74846	3.74846	3.73714e-13	-3.73714e-13	
0.005073	3.77103	3.77103	3.75975e-13	-3.75975e-13	
0.005074	3.79353	3.79353	3.78228e-13	-3.78228e-13	
0.005075	3.81596	3.81596	3.80475e-13	-3.80475e-13	
0.005076	3.83832	3.83832	3.82714e-13	-3.82714e-13	
0.005077	3.8606	3.8606	3.84946e-13	-3.84946e-13	
0.005078	3.88282	3.88282	3.87171e-13	-3.87171e-13	
0.005079	3.90495	3.90495	3.89388e-13	-3.89388e-13	
0.00508	3.92701	3.92701	3.91598e-13	-3.91598e-13	
0.005081	3.949	3.949	3.93801e-13	-3.93801e-13	
0.005082	3.97091	3.97091	3.95995e-13	-3.95995e-13	
0.005083	3.99274	3.99274	3.98182e-13	-3.98182e-13	
0.005084	4.01449	4.01449	4.00362e-13	-4.00362e-13	
0.005085	4.03617	4.03617	4.02533e-13	-4.02533e-13	
0.005086	4.05776	4.05776	4.04696e-13	-4.04696e-13	
0.005087	4.07927	4.07927	4.06851e-13	-4.06851e-13	
0.005088	4.1007	4.1007	4.08998e-13	-4.08998e-13	
0.005089	4.12204	4.12204	4.11137e-13	-4.11137e-13	
0.00509	4.14331	4.14331	4.13268e-13	-4.13268e-13	
0.005091	4.16449	4.16449	4.1539e-13	-4.1539e-13	
0.005092	4.18558	4.18558	4.17503e-13	-4.17503e-13	
0.005093	4.20658	4.20658	4.19608e-13	-4.19608e-13	
0.005094	4.2275	4.2275	4.21704e-13	-4.21704e-13	
0.005095	4.24833	4.24833	4.23792e-13	-4.23792e-13	
0.005096	4.26908	4.26908	4.2587e-13	-4.2587e-13	
0.005097	4.28973	4.28973	4.2794e-13	-4.2794e-13	
0.005098	4.31029	4.31029	4.30001e-13	-4.30001e-13	
0.005099	4.33076	4.33076	4.32053e-13	-4.32053e-13	
0.0051	4.35114	4.35114	4.34095e-13	-4.34095e-13	
0.005101	4.37143	4.37143	4.36128e-13	-4.36128e-13	
0.005102	4.39162	4.39162	4.38152e-13	-4.38152e-13	
0.005103	4.41172	4.41172	4.40167e-13	-4.40167e-13	
0.005104	4.43172	4.43172	4.42172e-13	-4.42172e-13	
0.005105	4.45163	4.45163	4.44167e-13	-4.44167e-13	
0.005106	4.47144	4.47144	4.46153e-13	-4.46153e-13	
0.005107	4.49115	4.49115	4.48129e-13	-4.48129e-13	
0.005108	4.51077	4.51077	4.50096e-13	-4.50096e-13	
0.005109	4.53028	4.53028	4.52052e-13	-4.52052e-13	
0.00511	4.5497	4.5497	4.53999e-13	-4.53999e-13	
0.005111	4.56901	4.56901	4.55935e-13	-4.55935e-13	
0.005112	4.58822	4.58822	4.57862e-13	-4.57862e-13	
0.005113	4.60733	4.60733	4.59778e-13	-4.59778e-13	
0.005114	4.62634	4.62634	4.61684e-13	-4.61684e-13	
0.005115	4.64525	4.64525	4.6358e-13	-4.6358e-13	
0.005116	4.66405	4.66405	4.65465e-13	-4.65465e-13	
0.005117	4.68274	4.68274	4.67339e-13	-4.67339e-13	
0.005118	4.70133	4.70133	4.69204e-13	-4.69204e-13	
0.005119	4.71981	4.71981	4.71057e-13	-4.71057e-13	
0.00512	4.73819	4.73819	4.729e-13	-4.729e-13	
0.005121	4.75646	4.75646	4.74732e-13	-4.74732e-13	
0.005122	4.77461	4.77461	4.76553e-13	-4.76553e-13	
0.005123	4.79266	4.79266	4.78364e-13	-4.78364e-13	
0.005124	4.8106	4.8106	4.80163e-13	-4.80163e-13	
0.005125	4.82843	4.82843	4.81951e-13	-4.81951e-13	
0.005126	4.84614	4.84614	4.83728e-13	-4.83728e-13	
0.005127	4.86375	4.86375	4.85494e-13	-4.85494e-13	
0.005128	4.88124	4.88124	4.87249e-13	-4.87249e-13	
0.005129	4.89861	4.89861	4.88992e-13	-4.88992e-13	
0.00513	4.91587	4.91587	4.90724e-13	-4.90724e-13	
0.005131	4.93302	4.93302	4.92445e-13	-4.92445e-13	
0.005132	4.95005	4.95005	4.94154e-13	-4.94154e-13	
0.005133	4.96697	4.96697	4.95851e-13	-4.95851e-13	
0.005134	4.98376	4.98376	4.97537e-13	-4.97537e-13	
0.005135	5.00044	5.00044	4.9921e-13	-4.9921e-13	
0.005136	5.01701	5.01701	5.00872e-13	-5.00872e-13	
0.005137	5.03345	5.03345	5.02523e-13	-5.02523e-13	
0.005138	5.04977	5.04977	5.04161e-13	-5.04161e-13	
0.005139	5.06597	5.06597	5.05787e-13	-5.05787e-13	
0.00514	5.08205	5.08205	5.07401e-13	-5.07401e-13	
0.005141	5.09801	5.09801	5.09003e-13	-5.09003e-13	
0.005142	5.11385	5.11385	5.10593e-13	-5.10593e-13	
0.005143	5.12956	5.12956	5.12171e-13	-5.12171e-13	
0.005144	5.14515	5.14515	5.13736e-13	-5.13736e-13	
0.005145	5.16062	5.16062	5.15289e-13	-5.15289e-13	
0.005146	5.17596	5.17596	5.16829e-13	-5.16829e-13	
0.005147	5.19118	5.19118	5.18357e-13	-5.18357e-13	
0.005148	5.20627	5.20627	5.19872e-13	-5.19872e-13	
0.005149	5.22123	5.22123	5.21375e-13	-5.21375e-13	
0.00515	5.23607	5.23607	5.22865e-13	-5.22865e-13	
0.005151	5.25078	5.25078	5.24342e-13	-5.24342e-13	
0.005152	5.26536	5.26536	5.25807e-13	-5.25807e-13	
0.005153	5.27981	5.27981	5.27258e-13	-5.27258e-13	
0.005154	5.29413	5.29413	5.28697e-13	-5.28697e-13	
0.005155	5.30832	5.30832	5.30123e-13	-5.30123e-13	
0.005156	5.32238	5.32238	5.31535e-13	-5.31535e-13	
0.005157	5.33631	5.33631	5.32935e-13	-5.32935e-13	
0.005158	5.35011	5.35011	5.34321e-13	-5.34321e-13	
0.005159	5.36378	5.36378	5.35695e-13	-5.35695e-13	
0.00516	5.37731	5.37731	5.37055e-13	-5.37055e-13	
0.005161	5.39071	5.39071	5.38401e-13	-5.38401e-13	
0.005162	5.40398	5.40398	5.39734e-13	-5.39734e-13	
0.005163	5.41711	5.41711	5.41054e-13	-5.41054e-13	
0.005164	5.43011	5.43011	5.42361e-13	-5.42361e-13	
0.005165	5.44297	5.44297	5.43654e-13	-5.43654e-13	
0.005166	5.45569	5.45569	5.44933e-13	-5.44933e-13	
0.005167	5.46828	5.46828	5.46199e-13	-5.46199e-13	
0.005168	5.48074	5.48074	5.47451e-13	-5.47451e-13	
0.005169	5.49305	5.49305	5.48689e-13	-5.48689e-13	
0.00517	5.50523	5.50523	5.49914e-13	-5.49914e-13	
0.005171	5.51727	5.51727	5.51125e-13	-5.51125e-13	
0.005172	5.52916	5.52916	5.52322e-13	-5.52322e-13	
0.005173	5.54093	5.54093	5.53505e-13	-5.53505e-13	
0.005174	5.55255	5.55255	5.54674e-13	-5.54674e-13	
0.005175	5.56403	5.56403	5.55829e-13	-5.55829e-13	
0.005176	5.57537	5.57537	5.5697e-13	-5.5697e-13	
0.005177	5.58656	5.58656	5.58096e-13	-5.58096e-13	
0.005178	5.59762	5.59762	5.59209e-13	-5.59209e-13	
0.005179	5.60854	5.60854	5.60308e-13	-5.60308e-13	
0.00518	5.61931	5.61931	5.61392e-13	-5.61392e-13	
0.005181	5.62994	5.62994	5.62462e-13	-5.62462e-13	
0.005182	5.64042	5.64042	5.63518e-13	-5.63518e-13	
0.005183	5.65077	5.65077	5.6456e-13	-5.6456e-13	
0.005184	5.66096	5.66096	5.65587e-13	-5.65587e-13	
0.005185	5.67102	5.67102	5.66599e-13	-5.66599e-13	
0.005186	5.68093	5.68093	5.67597e-13	-5.67597e-13	
0.005187	5.69069	5.69069	5.68581e-13	-5.68581e-13	
0.005188	5.70031	5.70031	5.6955e-13	-5.6955e-13	
0.005189	5.70978	5.70978	5.70504e-13	-5.70504e-13	
0.00519	5.71911	5.71911	5.71444e-13	-5.71444e-13	
0.005191	5.72828	5.72828	5.7237e-13	-5.7237e-13	
0.005192	5.73732	5.73732	5.7328e-13	-5.7328e-13	
0.005193	5.7462	5.7462	5.74176e-13	-5.74176e-13	
0.005194	5.75494	5.75494	5.75057e-13	-5.75057e-13	
0.005195	5.76352	5.76352	5.75923e-13	-5.75923e-13	
0.005196	5.77196	5.77196	5.76774e-13	-5.76774e-13	
0.005197	5.78025	5.78025	5.77611e-13	-5.77611e-13	
0.005198	5.78839	5.78839	5.78432e-13	-5.78432e-13	
0.005199	5.79638	5.79638	5.79239e-13	-5.79239e-13	
0.0052	5.80423	5.80423	5.80031e-13	-5.80031e-13	
0.005201	5.81192	5.81192	5.80807e-13	-5.80807e-13	
0.005202	5.81946	5.81946	5.81569e-13	-5.81569e-13	
0.005203	5.82685	5.82685	5.82315e-13	-5.82315e-13	
0.005204	5.83409	5.83409	5.83047e-13	-5.83047e-13	
0.005205	5.84117	5.84117	5.83763e-13	-5.83763e-13	
0.005206	5.84811	5.84811	5.84464e-13	-5.84464e-13	
0.005207	5.85489	5.85489	5.8515e-13	-5.8515e-13	
0.005208	5.86153	5.86153	5.85821e-13	-5.85821e-13	
0.005209	5.86801	5.86801	5.86477e-13	-5.86477e-13	
0.00521	5.87433	5.87433	5.87117e-13	-5.87117e-13	
0.005211	5.88051	5.88051	5.87742e-13	-5.87742e-13	
0.005212	5.88653	5.88653	5.88352e-13	-5.88352e-13	
0.005213	5.89239	5.89239	5.88946e-13	-5.88946e-13	
0.005214	5.89811	5.89811	5.89525e-13	-5.89525e-13	
0.005215	5.90367	5.90367	5.90089e-13	-5.90089e-13	
0.005216	5.90907	5.90907	5.90637e-13	-5.90637e-13	
0.005217	5.91432	5.91432	5.9117e-13	-5.9117e-13	
0.005218	5.91942	5.91942	5.91687e-13	-5.91687e-13	
0.005219	5.92436	5.92436	5.92189e-13	-5.92189e-13	
0.00522	5.92915	5.92915	5.92676e-13	-5.92676e-13	
0.005221	5.93378	5.93378	5.93146e-13	-5.93146e-13	
0.005222	5.93826	5.93826	5.93602e-13	-5.93602e-13	
0.005223	5.94258	5.94258	5.94042e-13	-5.94042e-13	
0.005224	5.94674	5.94674	5.94466e-13	-5.94466e-13	
0.005225	5.95075	5.95075	5.94875e-13	-5.94875e-13	
0.005226	5.95461	5.95461	5.95268e-13	-5.95268e-13	
0.005227	5.9583	5.9583	5.95646e-13	-5.95646e-13	
0.005228	5.96185	5.96185	5.96008e-13	-5.96008e-13	
0.005229	5.96523	5.96523	5.96354e-13	-5.96354e-13	
0.00523	5.96846	5.96846	5.96684e-13	-5.96684e-13	
0.005231	5.97153	5.97153	5.96999e-13	-5.96999e-13	
0.005232	5.97445	5.97445	5.97299e-13	-5.97299e-13	
0.005233	5.9772	5.9772	5.97582e-13	-5.97582e-13	
0.005234	5.9798	5.9798	5.9785e-13	-5.9785e-13	
0.005235	5.98225	5.98225	5.98103e-13	-5.98103e-13	
0.005236	5.98453	5.98453	5.98339e-13	-5.98339e-13	
0.005237	5.98666	5.98666	5.9856e-13	-5.9856e-13	
0.005238	5.98864	5.98864	5.98765e-13	-5.98765e-13	
0.005239	5.99045	5.99045	5.98954e-13	-5.98954e-13	
0.00524	5.99211	5.99211	5.99128e-13	-5.99128e-13	
0.005241	5.99361	5.99361	5.99286e-13	-5.99286e-13	
0.005242	5.99495	5.99495	5.99428e-13	-5.99428e-13	
0.005243	5.99613	5.99613	5.99554e-13	-5.99554e-13	
0.005244	5.99716	5.99716	5.99664e-13	-5.99664e-13	
0.005245	5.99803	5.99803	5.99759e-13	-5.99759e-13	
0.005246	5.99874	5.99874	5.99838e-13	-5.99838e-13	
0.005247	5.99929	5.99929	5.99901e-13	-5.99901e-13	
0.005248	5.99968	5.99968	5.99949e-13	-5.99949e-13	
0.005249	5.99992	5.99992	5.9998e-13	-5.9998e-13	
0.00525	6	6	5.99996e-13	-5.99996e-13	
0.005251	5.99992	5.99992	5.99996e-13	-5.99996e-13	
0.005252	5.99968	5.99968	5.9998e-13	-5.9998e-13	
0.005253	5.99929	5.99929	5.99949e-13	-5.99949e-13	
0.005254	5.99874	5.99874	5.99901e-13	-5.99901e-13	
0.005255	5.99803	5.99803	5.99838e-13	-5.99838e-13	
0.005256	5.99716	5.99716	5.99759e-13	-5.99759e-13	
0.005257	5.99613	5.99613	5.99664e-13	-5.99664e-13	
0.005258	5.99495	5.99495	5.99554e-13	-5.99554e-13	
0.005259	5.99361	5.99361	5.99428e-13	-5.99428e-13	
0.00526	5.99211	5.99211	5.99286e-13	-5.99286e-13	
0.005261	5.99045	5.99045	5.99128e-13	-5.99128e-13	
0.005262	5.98864	5.98864	5.98954e-13	-5.98954e-13	
0.005263	5.98666	5.98666	5.98765e-13	-5.98765e-13	
0.005264	5.98453	5.98453	5.9856e-13	-5.9856e-13	
0.005265	5.98225	5.98225	5.98339e-13	-5.98339e-13	
0.005266	5.9798	5.9798	5.98103e-13	-5.98103e-13	
0.005267	5.9772	5.9772	5.9785e-13	-5.9785e-13	
0.005268	5.97445	5.97445	5.97582e-13	-5.97582e-13	
0.005269	5.97153	5.97153	5.97299e-13	-5.97299e-13	
0.00527	5.96846	5.96846	5.96999e-13	-5.96999e-13	
0.005271	5.96523	5.96523	5.96684e-13	-5.96684e-13	
0.005272	5.96185	5.96185	5.96354e-13	-5.96354e-13	
0.005273	5.9583	5.9583	5.96008e-13	-5.96008e-13	
0.005274	5.95461	5.95461	5.95646e-13	-5.95646e-13	
0.005275	5.95075	5.95075	5.95268e-13	-5.95268e-13	
0.005276	5.94674	5.94674	5.94875e-13	-5.94875e-13	
0.005277	5.94258	5.94258	5.94466e-13	-5.94466e-13	
0.005278	5.93826	5.93826	5.94042e-13	-5.94042e-13	
0.005279	5.93378	5.93378	5.93602e-13	-5.93602e-13	
0.00528	5.92915	5.92915	5.93146e-13	-5.93146e-13	
0.005281	5.92436	5.92436	5.92676e-13	-5.92676e-13	
0.005282	5.91942	5.91942	5.92189e-13	-5.92189e-13	
0.005283	5.91432	5.91432	5.91687e-13	-5.91687e-13	
0.005284	5.90907	5.90907	5.9117e-13	-5.9117e-13	
0.005285	5.90367	5.90367	5.90637e-13	-5.90637e-13	
0.005286	5.89811	5.89811	5.90089e-13	-5.90089e-13	
0.005287	5.89239	5.89239	5.89525e-13	-5.89525e-13	
